,"Age, BMI & VAT","Sleep Quality
(average of nights)"
fortified_wine__glasses_week,-0.010354894125899749,-0.0263464496717446
hours_outdoors_winter,0.03077396614085605,0.0022351732472855497
hours_driving,0.03077143656404305,0.019217444740602753
liqueurs_measures_week,-0.01766325874106715,0.00021188659779594672
other_alcoholic_glasses_week,0.037886042286887245,-0.0351955692113142
physical_activity_maderate_days_a_week,0.18065609976118502,0.16164473308951674
vigorous_activity_minutes,0.12028144799483174,0.04562061438547595
sleep_hours_in_24H,0.032933902939476095,0.11251476534635454
work_hours,0.23939339145529845,0.18319974529712005
work_days_a_week,0.1237501688165897,0.0349331665856987
hours_using_computer_not_work,0.0679893966524715,0.0255361088235375
work_hours_day,0.3192189520952165,0.25449367166272024
hours_watching_tv,0.12350293111220315,0.09342444785998485
hours_outdoors_summer,-0.030863691672516153,-0.058659691218612
white_wine_glasses_week,0.0547255162320736,0.0400236468013581
walking_minutes_day,0.0657722969592808,0.07028283162046385
walking_10min_days_a_week,0.13096284043201675,0.11443355479145435
beer_cider_pints_week,-0.06598224062732086,0.00930650584539595
moderate_activity_minutes,0.08117184000527561,0.08290984688418665
drink_alcohol_with_meals_partial,0.049282751751608,0.06130793924853285
drink_alcohol_with_meals_yes,0.008888297261275751,0.0018124608558378
mobile_phone_side_of_head_Left,0.01228419943282355,0.016666407092448397
mobile_phone_side_of_head_Right,0.10211912854401295,0.0695903263066673
drive_faster_often_Neverorrarely,0.0087772538164775,0.01189779648363365
drive_faster_often_Sometimes,0.02513055530414375,-0.00299068006955145
pet_present_no,0.11811525261044489,0.06653074688786945
pet_present_yes,0.1363761657412562,0.0880223165910301
mobile_phone_use_duration_per_week_13hours,0.024710372068615448,-0.0023397468212944
mobile_phone_use_duration_per_week_3059minutes,0.02680529065613,0.06778631196253015
mobile_phone_use_duration_per_week_46hours,-0.0071631558913217,-0.00010157196872309998
mobile_phone_use_duration_per_week_529minutes,-0.025624337065481548,-0.020920500712733
mobile_phone_use_duration_per_week_Morethan6hours,0.05494522948535325,0.0505582294005298
why_stop_drinking_Otherreasons,0.029031524748698398,0.02698239304516615
why_stop_drinking_dontknow,0.014214533341707799,0.03642708840181055
visit_friends_family_times_24timesaweek,0.01556079968028445,0.0335775576638479
visit_friends_family_times_Onceaweek,0.06587690460478496,0.0262767922599091
high_exercise_times_a_month_Fourtofivetimesaweek,0.03549270665388615,0.0211468826083825
high_exercise_times_a_month_Onceaweek,0.0079899518432082,0.02618586186692285
high_exercise_times_a_month_Twoorthreetimesaweek,0.0123775919735325,-0.03921896500930965
high_exercise_times_a_month_Twoorthreetimesinthelastmonth,0.03072643288778695,0.0114059774175538
easy_getting_up_Doesnotwakeupeasily,0.02818795989418505,0.03827634232178605
easy_getting_up_Wakesupprettyeasily,0.016806404884786352,0.0145508820377333
easy_getting_up_Wakesupveryeasily,0.1064998017581179,0.03849531107040275
manual_physical_work_Sometimes,-0.0233427081198975,0.016558496469923252
manual_physical_work_no,0.1491336812998714,0.10930209733621285
alcohol_drink_12timesaweek,0.02463073811080475,0.03394074533080245
alcohol_drink_13timesamonth,0.0454796549821738,0.03977144810920155
alcohol_drink_Inspecialcasesonly,0.0026571286025397,0.0294861231039494
alcohol_drink_Never,0.02092075430918945,-0.01593757506245165
high_exercise_duration_Betweenaquarterofanhourandhalfanhour,-0.026463270133882,0.052351496896725344
high_exercise_duration_Betweenanhourandanhourandahalf,0.025254236155248952,0.0245023589343018
high_exercise_duration_Betweenhalfanhourandanhour,-0.04804778501976225,0.027830795080368
falling_asleep_during_daytime_Fromtimetotime,-0.00492693565969775,-0.00939985742620415
falling_asleep_during_daytime_Notorrarely,-0.00460905932532425,0.0013894268841831
tobacco_past_how_often_Ineversmoked,0.050658516626313904,0.0532372028087151
tobacco_past_how_often_Ionlytriedonceortwice,-0.0320628048691835,0.0051574182014026
tobacco_past_how_often_Ismokedmostoralldays,0.04608055673502105,0.01703932943266015
tobacco_past_how_often_Ismokedsometimes,0.0038082821370806,0.037851841329248445
smoke_tobacco_now_no,0.02364572358006975,0.0242816562520173
years_using_mobile_phone_Over8years,0.115601637183733,0.0976222744365565
nap_during_day_Fromtimetotime,0.010681668164070051,0.0478269184967517
nap_during_day_Notorrarely,0.03681086784895095,0.06082649385992605
consider_yourself_morning_evening_Immoreofamorningmanthananevening,0.03679045478111925,0.030849240572006248
consider_yourself_morning_evening_Immoreofaneveningmanthanamorning,0.02200706590624445,0.020016310236905102
consider_yourself_morning_evening_Imtotallyamorningman,0.031985250110906346,-0.00233532688980695
usual_walking_pace_Average,0.08360340114896216,0.0373545764203773
usual_walking_pace_Fast,0.1990562024186727,0.12574821409473774
usual_walking_pace_Moderate,0.07626614262181419,0.03086686959038585
shift_work_Sometimes,0.0344741758571459,0.026871279905923702
shift_work_no,0.10650691481633845,0.06524591678964455
snoring_dontknow,0.01676497910610035,0.05535791667981345
snoring_no,0.2167177655398993,0.2061539092077653
snoring_yes,0.156110015793098,0.20864101748469654
pet_past_no,-0.00087097758281545,-0.0228712940814406
pet_past_yes,0.0154629870279582,0.00024641453020875
smoke_houshold_no,-0.036847578968596154,0.02184916740131125
trouble_falling_a_sleep_Fromtimetotime,0.00011662917443395002,0.0029673538600758498
trouble_falling_a_sleep_Notorrarely,0.0567437564193833,0.09946822904786559
trouble_falling_a_sleep_Usuallyyes,0.0463334787305357,0.1136895136083342
climb_staires_tymes_a_day_15,-0.00660017072146335,0.02897434202031445
climb_staires_tymes_a_day_610,-0.0302812260050963,-0.01954638434828445
climb_staires_tymes_a_day_Morethan20times,0.02097159970615505,-0.00874683918449665
climb_staires_tymes_a_day_Zero,-0.01069878808907845,-0.0186383576293934
