,Age & BMI,"HRV
(average of nights)"
body_comp_arms_bone_mass,0.1241458661927248,0.15934385482307
body_comp_legs_bone_mass,0.21288212990716254,0.24337021478806195
body_comp_arm_left_bone_mass,0.11243650242098424,0.1428472782723853
body_comp_total_diff_fat_free_mass,0.005226471154326701,0.0354549255437234
body_comp_leg_left_bone_mass,0.21231572183697972,0.2409301258650969
body_comp_arm_right_bone_mass,0.1264025595901775,0.15312519597355875
body_comp_leg_right_bone_mass,0.2119350086506902,0.2336303382414356
body_comp_total_left_bone_mass,0.2697968194593051,0.27704136866965745
total_scan_vat_volume,0.7646398577032104,0.7705185458770285
total_scan_vat_mass,0.7646398576508907,0.7705185456661912
total_scan_vat_area,0.7776686113091602,0.7820500275300128
body_comp_android_fat_mass,0.8476948225098411,0.849236639325419
