,"Age, BMI & VAT","Sleep Quality
(average of nights)"
fortified_wine__glasses_week,0.020987145481136383,0.020987145481136282
hours_outdoors_winter,0.018215499699842427,0.018004244960405945
hours_driving,0.019237607751325752,0.01923760775132573
liqueurs_measures_week,0.016427308779536146,0.01642730877953619
other_alcoholic_glasses_week,0.021068450852432617,0.021068450852432617
physical_activity_maderate_days_a_week,0.0031879949727114574,0.0036904876233851934
vigorous_activity_minutes,0.00384073622411783,0.006140860111690924
sleep_hours_in_24H,0.017463765625714254,0.0069122465095374066
work_hours,0.00373716494251053,0.00589624660926025
work_days_a_week,0.006395903950503611,0.008212331098371196
hours_using_computer_not_work,0.010430006523040908,0.010038045030790673
work_hours_day,0.003660113701488495,0.004448739244316947
hours_watching_tv,0.007452232429850697,0.007905872582894245
hours_outdoors_summer,0.014881231901865955,0.014881231901865955
white_wine_glasses_week,0.023177311479274446,0.01937500198691847
walking_minutes_day,0.006452138027717045,0.011596755084719955
walking_10min_days_a_week,0.0053776890088566625,0.006865213552233495
beer_cider_pints_week,0.018412110202181576,0.017953000452165104
moderate_activity_minutes,0.004267309324405115,0.007411693126478419
drink_alcohol_with_meals_partial,0.011357618854715267,0.011357618854715278
drink_alcohol_with_meals_yes,0.013909028434849403,0.013909028434849424
mobile_phone_side_of_head_Left,0.014594389859736918,0.014594389859736932
mobile_phone_side_of_head_Right,0.016212732934428913,0.016212732934428917
drive_faster_often_Neverorrarely,0.014348379587849961,0.014348379587849968
drive_faster_often_Sometimes,0.014318898742850205,0.01431889874285022
pet_present_no,0.015047813920685549,0.015047813920685564
pet_present_yes,0.014676623545817278,0.014676623545817304
mobile_phone_use_duration_per_week_13hours,0.013049815015751129,0.013049815015751129
mobile_phone_use_duration_per_week_3059minutes,0.014565565796001208,0.014565565796001208
mobile_phone_use_duration_per_week_46hours,0.012684478706015107,0.012684478706015098
mobile_phone_use_duration_per_week_529minutes,0.015007394897045619,0.015007394897045619
mobile_phone_use_duration_per_week_Morethan6hours,0.015979208666771653,0.015979208666771622
why_stop_drinking_Otherreasons,0.012457068438138558,0.012457068438138479
why_stop_drinking_dontknow,0.013745272786623068,0.013745272786623068
visit_friends_family_times_24timesaweek,0.017184987652133655,0.017184987652133655
visit_friends_family_times_Onceaweek,0.015286730637562933,0.015286730637562933
high_exercise_times_a_month_Fourtofivetimesaweek,0.013042670431034428,0.013042670431034437
high_exercise_times_a_month_Onceaweek,0.01534942531135998,0.01534942531135998
high_exercise_times_a_month_Twoorthreetimesaweek,0.011547397877358848,0.011547397877358857
high_exercise_times_a_month_Twoorthreetimesinthelastmonth,0.01576086960468439,0.01576086960468439
easy_getting_up_Doesnotwakeupeasily,0.013150581540046842,0.013150581540046856
easy_getting_up_Wakesupprettyeasily,0.015308112433853436,0.015308112433853436
easy_getting_up_Wakesupveryeasily,0.013096275727343516,0.013096275727343542
manual_physical_work_Sometimes,0.014119936180811424,0.014119936180811424
manual_physical_work_no,0.018961098510296502,0.018961098510296502
alcohol_drink_12timesaweek,0.015419137384007396,0.015419137384007396
alcohol_drink_13timesamonth,0.016724499490427956,0.016724499490427956
alcohol_drink_Inspecialcasesonly,0.013046172895743554,0.013046172895743554
alcohol_drink_Never,0.013641126058528508,0.013641126058528519
high_exercise_duration_Betweenaquarterofanhourandhalfanhour,0.014101035829429879,0.014101035829429879
high_exercise_duration_Betweenanhourandanhourandahalf,0.015956131049752572,0.015956131049752572
high_exercise_duration_Betweenhalfanhourandanhour,0.014724433876064187,0.014724433876064187
falling_asleep_during_daytime_Fromtimetotime,0.014934358847349682,0.01493435884734967
falling_asleep_during_daytime_Notorrarely,0.013647371611320744,0.01364737161132075
tobacco_past_how_often_Ineversmoked,0.01433104855011181,0.014331048550111771
tobacco_past_how_often_Ionlytriedonceortwice,0.015648735685355613,0.015648735685355634
tobacco_past_how_often_Ismokedmostoralldays,0.014271974806402845,0.014271974806402892
tobacco_past_how_often_Ismokedsometimes,0.016203530992465767,0.016203530992465784
smoke_tobacco_now_no,0.013309558140910577,0.013309558140910591
years_using_mobile_phone_Over8years,0.013178243854950051,0.013178243854950035
nap_during_day_Fromtimetotime,0.012095640098914298,0.012095640098914326
nap_during_day_Notorrarely,0.013861206982780703,0.013861206982780703
consider_yourself_morning_evening_Immoreofamorningmanthananevening,0.01668613347773206,0.01668613347773206
consider_yourself_morning_evening_Immoreofaneveningmanthanamorning,0.017232958500627636,0.017232958500627636
consider_yourself_morning_evening_Imtotallyamorningman,0.012256760208750382,0.012256760208750382
usual_walking_pace_Average,0.015478291338410548,0.015478291338410558
usual_walking_pace_Fast,0.019086705853423362,0.019086705853423362
usual_walking_pace_Moderate,0.011679729662501545,0.011679729662501545
shift_work_Sometimes,0.01490480660693084,0.014904806606930844
shift_work_no,0.015233872613872353,0.015233872613872412
snoring_dontknow,0.01617442950559271,0.01617442950559271
snoring_no,0.012713999675054356,0.012674729380555362
snoring_yes,0.01908863807187957,0.019091609897407744
pet_past_no,0.014721809042771063,0.014721809042771063
pet_past_yes,0.013994487311682513,0.013994487311682475
smoke_houshold_no,0.013346863661319937,0.013346863661319937
trouble_falling_a_sleep_Fromtimetotime,0.013372065460393014,0.013372065460393014
trouble_falling_a_sleep_Notorrarely,0.015114676499295314,0.015114676499295297
trouble_falling_a_sleep_Usuallyyes,0.014915121974627917,0.014915121974627937
climb_staires_tymes_a_day_15,0.014232363186357486,0.014232363186357486
climb_staires_tymes_a_day_610,0.014260048229495639,0.014260048229495639
climb_staires_tymes_a_day_Morethan20times,0.015196843220498796,0.015196843220498772
climb_staires_tymes_a_day_Zero,0.014194741667935443,0.014194741667935468
