,"Age, BMI & VAT","Sleep Quality
(average of nights)"
fortified_wine__glasses_week,-0.0527134705277969,-0.0527134705277969
hours_outdoors_winter,-0.04848430891214445,-0.04848430891214445
hours_driving,-0.0429255137402091,-0.04372199626040295
liqueurs_measures_week,-0.054650527891439496,-0.02809108736769965
other_alcoholic_glasses_week,-0.0464200648377259,0.00259407189159635
physical_activity_maderate_days_a_week,0.21459910239890126,0.21159962756443745
vigorous_activity_minutes,0.24617213127401188,0.23053877589995475
sleep_hours_in_24H,-0.0287208318551961,0.24939294613740587
work_hours,0.18401495951864666,0.18401081358953264
work_days_a_week,0.1030744911941187,0.1197750756326216
hours_using_computer_not_work,0.0971011913234341,0.09692122183189056
work_hours_day,0.19499147491709856,0.1889082726555406
hours_watching_tv,0.13726800953945756,0.13607962223619824
hours_outdoors_summer,-0.043315279808727195,-0.021861158283534597
white_wine_glasses_week,0.1294638377354509,0.1179065958046302
walking_minutes_day,0.0936441825382667,0.0664480531456559
walking_10min_days_a_week,0.16186807782603324,0.15585704870293537
beer_cider_pints_week,-0.04659791630029525,-0.0465979163002953
moderate_activity_minutes,0.17248050863983105,0.1370301718212341
drink_alcohol_with_meals_partial,-0.041419375333927796,-0.041419375333927796
drink_alcohol_with_meals_yes,-0.0350431751077486,-0.0350431751077486
mobile_phone_side_of_head_Left,-0.0438279579336269,-0.043827957933626996
mobile_phone_side_of_head_Right,-0.042579871080020204,-0.04257987108002005
drive_faster_often_Neverorrarely,-0.040757112080264654,-0.04075711208026475
drive_faster_often_Sometimes,-0.03571625248004155,-0.03571625248004155
drive_faster_often_Usually,-0.035591359877293796,-0.03559135987729385
pet_present_no,-0.037681849791253996,-0.0376818497912541
pet_present_yes,-0.042136889275667694,-0.042136889275667694
mobile_phone_use_duration_per_week_13hours,-0.041710643014891205,-0.041710643014891205
mobile_phone_use_duration_per_week_3059minutes,-0.0415019792282224,-0.0415019792282224
mobile_phone_use_duration_per_week_46hours,-0.0373329401873388,-0.0373329401873388
mobile_phone_use_duration_per_week_529minutes,-0.04424726025885625,-0.0442472602588563
mobile_phone_use_duration_per_week_Morethan6hours,-0.045629602878783995,-0.045629602878783995
why_stop_drinking_Otherreasons,-0.04498015463137025,-0.04498015463137025
why_stop_drinking_dontknow,-0.04570613771464335,-0.0457061377146434
visit_friends_family_times_24timesaweek,-0.0375110517960855,-0.03751105179608545
visit_friends_family_times_Onceamonth,-0.03904948224952545,-0.03904948224952545
visit_friends_family_times_Onceaweek,-0.0373736981546266,-0.0373736981546266
high_exercise_times_a_month_Fourtofivetimesaweek,-0.041543853523247146,-0.0415438535232473
high_exercise_times_a_month_Onceaweek,-0.0464760492059614,-0.04647604920596135
high_exercise_times_a_month_Twoorthreetimesaweek,-0.043244775298032556,-0.0432447752980326
high_exercise_times_a_month_Twoorthreetimesinthelastmonth,-0.039944687326824754,-0.039944687326824754
easy_getting_up_Doesnotwakeupeasily,-0.036657247673774346,-0.036657247673774346
easy_getting_up_Wakesupprettyeasily,-0.0410815564939555,-0.0410815564939555
easy_getting_up_Wakesupveryeasily,-0.0372575501009201,-0.0372575501009199
manual_physical_work_Sometimes,-0.04347825489648145,-0.04347825489648135
manual_physical_work_no,-0.040113795835033855,-0.040113795835033855
alcohol_drink_12timesaweek,-0.0443585568477892,-0.0443585568477892
alcohol_drink_13timesamonth,-0.04317195113876045,-0.04317195113876045
alcohol_drink_Inspecialcasesonly,-0.044606765175790306,-0.04460676517579035
high_exercise_duration_Betweenaquarterofanhourandhalfanhour,-0.0417081064269059,-0.041708106426906
high_exercise_duration_Betweenanhourandanhourandahalf,-0.04229615067727555,-0.04229615067727555
high_exercise_duration_Betweenhalfanhourandanhour,-0.037599112663463455,-0.037599112663463496
falling_asleep_during_daytime_Fromtimetotime,-0.042844278914502695,-0.0428442789145025
falling_asleep_during_daytime_Notorrarely,-0.04289502108678385,-0.04289502108678385
tobacco_past_how_often_Ineversmoked,-0.0458417205855342,-0.0458417205855342
tobacco_past_how_often_Ionlytriedonceortwice,-0.04578272347448595,-0.04578272347448595
tobacco_past_how_often_Ismokedmostoralldays,-0.0425210639642033,-0.042521063964203396
tobacco_past_how_often_Ismokedsometimes,-0.041603977543282544,-0.041603977543282544
smoke_tobacco_now_no,-0.0377764736015669,-0.03777647360156685
years_using_mobile_phone_Over8years,-0.041787929337007,-0.041787929337007
