,"Age, BMI & VAT","Sleep Quality
(average of nights)"
fortified_wine__glasses_week,0.020735277661259488,0.020735277661259488
hours_outdoors_winter,0.01554309635620358,0.01554309635620358
hours_driving,0.015719381682453504,0.01551300978200962
liqueurs_measures_week,0.022721110762506946,0.019633004689839487
other_alcoholic_glasses_week,0.020047779014675676,0.019937290745110553
physical_activity_maderate_days_a_week,0.005538809703058152,0.0056877417344429505
vigorous_activity_minutes,0.00419304170277868,0.005036284617438309
sleep_hours_in_24H,0.01931357699697816,0.0038767637427309294
work_hours,0.005651588318058704,0.006911821124756618
work_days_a_week,0.012253188965261412,0.013811658130520486
hours_using_computer_not_work,0.015130868043152173,0.015371459083958646
work_hours_day,0.006206839789693661,0.006809869858558871
hours_watching_tv,0.007064572508604496,0.008084584328384874
hours_outdoors_summer,0.01701088884347892,0.017194578478289056
white_wine_glasses_week,0.010968003241975279,0.011662144928937627
walking_minutes_day,0.006520561768313962,0.012385465231990807
walking_10min_days_a_week,0.005660549061225988,0.006210682811140084
beer_cider_pints_week,0.019380986217290164,0.01987416641038091
moderate_activity_minutes,0.004292854754844258,0.0070956365602681815
drink_alcohol_with_meals_partial,0.014103872651815702,0.014103872651815688
drink_alcohol_with_meals_yes,0.014767377463889111,0.014767377463889111
mobile_phone_side_of_head_Left,0.014739862836233965,0.014739862836233955
mobile_phone_side_of_head_Right,0.016497887501041676,0.016497887501041635
drive_faster_often_Neverorrarely,0.014378896947825343,0.014378896947825364
drive_faster_often_Sometimes,0.01457046907037548,0.014570469070375482
drive_faster_often_Usually,0.012674123080872192,0.012674123080872214
pet_present_no,0.01464964385430514,0.014649643854305136
pet_present_yes,0.013512495095001185,0.013512495095001185
mobile_phone_use_duration_per_week_13hours,0.013595647012461617,0.013595647012461617
mobile_phone_use_duration_per_week_3059minutes,0.015988139573668445,0.015988139573668445
mobile_phone_use_duration_per_week_46hours,0.014355610967845508,0.014355610967845524
mobile_phone_use_duration_per_week_529minutes,0.01415376269294919,0.014153762692949193
mobile_phone_use_duration_per_week_Morethan6hours,0.015083619441376952,0.015083619441376952
why_stop_drinking_Otherreasons,0.01567176986058191,0.01567176986058191
why_stop_drinking_dontknow,0.013330842791297719,0.013330842791297738
visit_friends_family_times_24timesaweek,0.01415871726216647,0.014158717262166417
visit_friends_family_times_Onceamonth,0.012334863969842347,0.012334863969842347
visit_friends_family_times_Onceaweek,0.013033229042222037,0.013033229042222037
high_exercise_times_a_month_Fourtofivetimesaweek,0.012292517467504805,0.012292517467504841
high_exercise_times_a_month_Onceaweek,0.013817082340765618,0.013817082340765617
high_exercise_times_a_month_Twoorthreetimesaweek,0.01187035046042131,0.01187035046042134
high_exercise_times_a_month_Twoorthreetimesinthelastmonth,0.015440907149223845,0.015440907149223845
easy_getting_up_Doesnotwakeupeasily,0.014076118220051887,0.014076118220051887
easy_getting_up_Wakesupprettyeasily,0.014622315798756232,0.014622315798756232
easy_getting_up_Wakesupveryeasily,0.01169269688135428,0.01169269688135427
manual_physical_work_Sometimes,0.015102222813449601,0.01510222281344957
manual_physical_work_no,0.018798283871618533,0.018798283871618533
alcohol_drink_12timesaweek,0.016704672941506005,0.016704672941506005
