,"Age, BMI & VAT","Sleep Quality
(average of nights)"
from_r_thigh_to_r_ankle_pwv,0.19466932012141575,0.261439540919444
from_l_thigh_to_l_ankle_pwv,0.2188713933481271,0.2830315330969096
intima_media_th_2_fit,0.043248605277064395,0.10415477479255944
intima_media_th_1_fit,0.08206008515771375,0.1226367729830376
Vein_Average_width,0.034872451629672396,0.0720221730344336
standing_three_min_blood_pressure_diastolic,0.30028604126103936,0.3354302821866706
lying_blood_pressure_diastolic,0.34055942581400567,0.3740840478580048
r_r_ms,0.24224415525217546,0.2684397819501966
sitting_blood_pressure_diastolic,0.3745825097478933,0.4001482915812914
lying_blood_pressure_systolic,0.4418014415681582,0.46341359503366636
sitting_blood_pressure_pulse_rate,0.2599091818082143,0.27900879722590566
lying_blood_pressure_pulse_rate,0.2675971809431258,0.28635939774326585
sitting_blood_pressure_systolic,0.46054919290457424,0.4788185443812327
hr_bpm,0.28200541912932325,0.2999305369868031
l_ankle_pressure,0.4527509598860108,0.4703064201210081
standing_three_min_blood_pressure_systolic,0.41354688824621094,0.43005763826390875
standing_one_min_blood_pressure_diastolic,0.30224374431549306,0.3182966638954847
r_brachial_pressure,0.419811359988876,0.43574858328724025
standing_one_min_blood_pressure_systolic,0.3744992215874961,0.38931350095212247
standing_one_min_blood_pressure_pulse_rate,0.19413278717939852,0.2079082912436293
r_ankle_pressure,0.43565820242405645,0.44760832574606835
standing_three_min_blood_pressure_pulse_rate,0.21361852978578155,0.22506896172731866
l_brachial_pressure,0.3753804421644107,0.385721896807975
Artery_Average_width,0.19432906908027026,0.2021373011322214
t_axis,0.31759751168304107,0.3251445651577721
qt_ms,0.23126820931059885,0.23865336884034283
q_ms_aVR,0.11244773505056155,0.11863583702512989
from_l_thigh_to_l_ankle_transit_time,0.2156276623272425,0.21823870803106987
r_mv_I,0.34022330474318524,0.34022330474318574
r_mv_V4,0.21352793572375695,0.21352793572375695
r_mv_aVL,0.1222779594107623,0.1222779594107623
