,"Age, BMI & VAT","Sleep Quality
(average of nights)"
index,0.01619205690180772,0.01956387842945098
adrr,0.004771355305488903,0.007574309853485689
COGI,0.01573763450980293,0.015737634509802912
cv,0.0068502931566043115,0.01115518349021613
ea1c,0.018424647674767505,0.03500769133561527
gmi,0.018597975380480573,0.018597975380480573
grade,0.019152742079311166,0.01915274207931117
grade_eugly,0.005512048186162333,0.010077941404336616
grade_hyper,0.005856793225475731,0.013505762258446182
grade_hypo,0.003742446580908555,0.005348230952918556
hbgi,0.019426511515458256,0.019426511515458253
lbgi,0.005055529569919874,0.004546172764470834
hyper_index,0.01833081732309679,0.01833081732309679
hypo_index,0.010967640839854681,0.008115227276395477
igc,0.01197454322645574,0.008666148085516207
iqr,0.007344960749730115,0.010051963606295969
j_index,0.007668851395589769,0.008259713462073234
m_value,0.022667942226843815,0.016953907752496045
MAD,0.007628862792277344,0.009857869861431223
mage,0.015452368025650509,0.01488399448456533
above_140,0.010706606971342647,0.02871488095180431
above_180,0.019828790013681822,0.012310165732414962
below_54,0.01948220335478627,0.016630944284836472
below_70,0.006019388252823986,0.008954804174260372
in_range_63_140,0.020012268095728983,0.02001226809572896
in_range_70_180,0.006258912220954175,0.009356576524501729
range,0.01103633176201295,0.01143520166336297
sd,0.008406394972486348,0.010940438008998927
Min,0.004742960565842189,0.006900128105125439
1stQu,0.004350010794475209,0.006120949945355803
Median,0.004690701795352854,0.006822133963903227
Mean,0.004928817920320898,0.006894958460123745
3rdQu,0.0048261064745067535,0.007346008708838354
Max,0.012979852143376644,0.01180705290657851
Conga,0.011034450092570588,0.01156435303369781
GVP,0.018256653107466818,0.0182566531074668
MODD,0.009500414319725795,0.011581675655662356
SDRoc,0.01708151266919931,0.01708151266919931
CV_Measures_Mean,0.005595173512170621,0.008635501644059736
CV_Measures_SD,0.016594377414142315,0.013268481992759125
AUC,0.004905974226418895,0.006813256187812723
MAG,0.005422162188471969,0.007996527386387835
SdW,0.006054196662303791,0.00881085570835476
SdHHMM,0.0036969824877209003,0.006331797677296251
SdWSH,0.011313769492167378,0.011251710727122518
SdDM,0.01525643255728437,0.01525643255728437
SdB,0.015023279582111164,0.014572578803733787
SdBDM,0.00912146344037114,0.01110214892714155
bt__hba1c,0.026478684225932577,0.028596031987270037
bt__glucose,0.002966882129680351,0.003781295610663145
