,"Age, BMI & VAT","Sleep Quality
(average of nights)"
Cookies,0.01343353092481605,0.06615483113756035
Broccoli,0.02992793690579905,0.0661255854904281
Persimmon,0.051405115746702396,0.08704683859584965
EggplantSalad,0.04270734926664335,0.07027695203935941
Croissant,0.02456267982938875,0.05152595694418955
Rugelach,0.0147230189023456,0.029271841758131502
Oliveoil,0.00786870197321955,0.0186076107424876
Peach,0.06466336443102705,0.07482929794389526
Potatochips,0.05053874013017235,0.058910663183901354
Banana,0.12245180821038401,0.12803853917125416
Burekas,0.0462687476137288,0.051561787113141
