,Age & BMI,"HRV
(average of nights)"
depressed_hopeless_fortnight,0.050608109549454,0.03202231783987175
depressed_longest_period_weeks,0.0215633100214125,-0.016575537686670402
depressed_whole_week,0.013524093552751599,0.0363383523635458
depressed_whole_week_periods,0.02400946535538195,0.019221489699761403
family_relationship_satisfaction,0.012046088634981949,0.042244302526105004
fedup_often,0.0204716165123658,
feeling_lonley_often,0.06087462067794335,-0.018895780879039502
fidgety_or_restless_fortnight,0.11005904857383214,0.06291947087927866
financial_situation_satisfaction,0.043692570346936896,0.00448695476344355
friendships_satisfaction,-0.01273218013052475,0.0727142680709426
happiness_level,-0.0071023090055547505,0.0026136109679129
health_satisfaction,0.22708830772210994,0.18646724556168554
high_irritable_longest_period_duration,-0.07545907927214365,-0.06966828629944685
high_irritable_state,0.0409600449983454,-0.057239851324860105
high_irritable_state_caused_problems,0.0618062625698583,-0.13266890216973037
hyper_least_two_days,0.0354708996476525,0.021086600837047352
irritable_person,0.0424844214790045,0.0358315160526467
irritablilty_leading_to_argumens,0.0041138289327207,0.0179783282271903
little_interest_or_pleasure_fortnight,0.06463530128639636,0.01799143735171555
miserable_no_reason,0.08183002355706495,0.052066859395145
mood_swings,0.03087132536928605,-0.0077243972695556495
nerves_anxiety_tension_depression_doctor,0.01321767446515325,0.09716892453633695
nerves_anxiety_tension_depression_psychiatrist,0.01496625779579005,0.08785453831437115
nervous_person,-0.0107517382704151,0.0044027842350199
risks_taker,-0.0334103934251785,0.03087412444356625
suffer_nerves,0.0640782839280942,0.052998775858308395
tense_or_highly_strung,0.034595705507819596,-0.00336071356901425
tired_or_little_energy_fortnight,0.13523910479886694,0.10105813149196524
troubled_by_guilt,0.012273778769951199,-0.00894774401182635
unenjoyment_uninterested_period_duration_weeks,-0.10397255124955755,-0.10397255124955755
unenjoyment_uninterested_periods_number,-0.10421228258784995,-0.10421228258784995
unenjoyment_uninterested_whole_week,0.012830768637779499,0.0001929749130083452
work_satisfaction,0.09796936849901945,0.0499709436800229
worrier,-0.04361736726976275,-0.0206354048588895
worry_long_after_embarrassment,0.0549376492318921,-0.0047472771036044
rds_score,0.12817169739226855,0.0686500636346361
fed-up_often,,0.017365761167112997
