,"Age, BMI & VAT","Sleep Quality
(average of nights)"
body_leg_left_area,0.0444706646560288,0.08633540512861829
body_legs_area,0.047767470134843504,0.0775771720280893
body_total_area,0.0742615512714204,0.09339781746140599
body_arm_left_area,0.14875522038684136,0.16288264430645183
body_arm_right_area,0.15558639232253285,0.16882644857170945
body_arms_area,0.15716069134640231,0.16857134285120726
body_arm_right_bmc,0.27540027881235907,0.2820953598981061
body_arms_bmc,0.278781359391863,0.28261151420623243
femur_right_total_bmc,0.4239390256166003,0.4274538717251144
femur_total_mean_bmc,0.44251473642588435,0.44504684065892325
spine_l4_bmc,0.2195254128032354,0.2218319760714219
femur_right_troch_bmc,0.3147479823745318,0.31697610633785356
body_arm_left_bmc,0.2609846050193831,0.2628501133336424
body_spine_bmc,0.4326540947026495,0.434282196409813
femur_left_troch_bmc,0.31801508225381264,0.3195118076692087
femur_troch_mean_bmc,0.33992184381640755,0.3413271927922643
femur_right_shaft_bmc,0.44592019483216644,0.44717189879626107
femur_left_total_bmc,0.4295024379310298,0.4305750126925162
spine_l3_bmc,0.2681049149283758,0.26910150517698095
femur_shaft_mean_bmc,0.4698364383679726,0.4702254518714044
femur_neck_mean_bmc,0.4158854505234052,0.4158854505234053
femur_right_lower_neck_bmc,0.1947565269173278,0.1947565269173278
femur_right_neck_bmc,0.3940268164143969,0.3940268164143969
femur_left_upper_neck_bmc,0.30973091002521363,0.30973091002521363
femur_left_wards_bmc,0.2038033549940083,0.2038033549940083
femur_upper_neck_mean_bmc,0.3188756724799623,0.3188756724799623
spine_l2_area,0.0226214565550724,0.0226214565550724
spine_l2_l4_average_height,0.16581653799685858,0.16581653799685858
