,Acidaminococcaceae,Acutalibacteraceae,Akkermansiaceae,Anaeroplasmataceae,Anaerotignaceae,Anaerovoracaceae,Atopobiaceae,Bacteroidaceae,Barnesiellaceae,Bifidobacteriaceae,Borkfalkiaceae,Burkholderiaceae,Butyricicoccaceae,CAG-1000,CAG-138,CAG-239,CAG-272,CAG-274,CAG-288,CAG-302,CAG-312,CAG-313,CAG-314,CAG-382,CAG-433,CAG-449,CAG-508,CAG-552,CAG-611,CAG-74,CAG-822,CAG-826,CAG-917,CAG-977,Christensenellaceae,Clostridiaceae,Coprobacteraceae,Coriobacteriaceae,Desulfovibrionaceae,Dialisteraceae,Eggerthellaceae,Enterobacteriaceae,Erysipelatoclostridiaceae,Erysipelotrichaceae,Gastranaerophilaceae,Lachnospiraceae,Lactobacillaceae,Marinifilaceae,Megasphaeraceae,Methanobacteriaceae,Methanomethylophilaceae,Monoglobaceae,Muribaculaceae,Oscillospiraceae,Pasteurellaceae,Peptococcaceae,Peptostreptococcaceae,QAKW01,QALW01,QAMH01,QAND01,Rikenellaceae,Ruminococcaceae,Selenomonadaceae,Streptococcaceae,Succinivibrionaceae,Synergistaceae,Tannerellaceae,Turicibacteraceae,UBA11471,UBA1381,UBA1390,UBA1750,UBA1820,UBA1829,UBA5348,UBA644,UBA932,UMGS1783,UMGS1810,Veillonellaceae,Victivallaceae,unknown
0,0.0495437031280724,-0.06603513070362106,0.0870461765016948,-0.015170189622733046,-0.023801175900811912,0.0508945527351435,-0.007150894813752587,0.07059305219588216,0.00677143453577514,0.018122980048461235,0.02879523640969598,0.07715501661934147,0.03186788234340108,0.05049169057694066,0.055224210110598686,-0.0010953435777576938,0.05155004935899548,0.007559472985884052,-0.034049406181058686,0.03169456625444926,0.07431344167888605,0.04262051336945799,0.026141781632905287,0.049411554878935705,-0.014757510630974998,-0.021824064487003792,0.0533618104451555,0.05795579681505699,0.012781311325710894,0.1071171724936674,0.05915545988649618,0.042614289372426783,0.038803490181804325,0.020139617135253363,0.010518106336489974,0.0093867523116661,-0.02310823818361478,-0.007789318217728744,-0.0011091500222815685,-0.0251662522932614,-0.015227314752405463,0.09005958907105241,-0.03951731497320009,-0.004689878441553564,0.026455580349897926,-0.011796447581005481,0.026943765736887504,-0.030359460986684576,0.018536673083200016,0.0014632101138916216,-0.01771667456241297,0.03657762812708763,0.01981636743472431,0.04781417514584445,-0.006094167739872788,0.006264258144954175,0.018506817217207663,0.0034977308729512106,-0.02534459936769948,-0.00949552416971091,0.019250023924195937,0.007314503474632794,0.03466496178892457,0.026114901439179695,0.0204983009642837,-0.006437109235376316,0.05626827770571046,-0.026202615925807568,-0.0034634521605607965,0.03623404847631461,-0.003876381353887621,0.042056621734103156,-0.0009417219882546317,0.04520384243062931,0.03134763538188144,0.0009798661838464262,0.02995575512087451,0.05130606405376267,0.032324154466155365,0.0300067947714192,0.005752167445916983,0.015019712739179236,0.015486903000709457
1,0.01057441492262083,-0.041788246319119995,0.09923650311800698,-0.01191382585036803,-0.005335086552757911,0.04575870868833048,0.004460537574855588,0.0903173678418932,-0.005945181825315497,0.038387163346641384,0.014500373729639264,0.07460982439361402,0.022621340084768793,0.05395036600113539,0.07284353462394683,-0.005523983620178825,0.052914418384184266,-0.00706149693759069,-0.04415211500899093,0.03911831614381469,0.03920501709066715,0.055736188796938195,0.017105599657801424,0.05216253444944408,-0.018580557243480966,-0.022906122972010574,0.07083017359266013,0.05097753360937271,0.031537009613315715,0.10345763394834694,0.03850239937551807,0.04309207403489685,0.04017161675418466,0.028880002743884338,0.012392307672935683,0.004614790277664151,-0.029290125746351,0.003583495238690892,0.013843340916498777,-0.012084966141112988,0.045844071970094234,0.08509484760431567,-0.04400652690979903,0.011285738209211162,0.037411198359147815,-0.022658603280986463,0.04260741442377058,-0.030177827405324025,0.04969764694268313,0.02352454428186522,-0.0059346681419583215,0.05320326838747375,-0.00691045343060498,0.061947656553798386,0.004344158058677968,-0.021775281560633495,0.012216901262584038,-0.00034377437754938095,-0.013291842520731824,0.021582951942874923,0.013979253209110096,0.008483373041832115,0.02934440410824682,0.009657513822132683,0.017513458780075267,0.013891454532753335,0.011532586184716856,-0.006891839187554049,-0.017590908588079473,0.018812517219962605,-0.008669289288292732,0.049928080647193396,0.033610907066653865,0.015391152687214698,0.006294908079706904,-0.0025744126805762207,0.03553863699626258,0.032038001680869496,0.021312253810002506,0.017809278843777625,0.0018750048082381565,0.03522783237462258,0.03359159033398767
2,0.01812978741595786,-0.04202188054782093,0.09936231513752221,-0.010952250826375576,-0.026366131119512134,0.062139540922200184,-0.0005337721760707307,0.10449516327802051,-0.01484462305396512,0.048030115765682856,0.025506136928366504,0.052241736102159764,0.0370973704508749,0.07612485995544281,0.07299699920227379,0.009230020818299314,0.060763181627327786,0.012436123514575747,-0.018306612105409008,0.03490442038083163,0.04889925169437954,0.06471844350801786,0.03856217979042868,0.05675588026735962,-0.017645994096926135,-0.008623596443156986,0.05789732156977281,0.04275335996115702,0.030706255417912755,0.11828849710335723,0.041912600362118684,0.048735545922554205,0.03469252397942942,0.03664161930271841,0.002305349974666412,0.004555348880518465,-0.03050422950384652,-0.009865212925826226,0.007800891696024173,-0.019745678411386608,0.012255621518158354,0.09101327494280434,-0.029803641169586684,-0.020584066666672125,0.026811302501606116,-0.023377378492933337,0.04511094565574781,-0.0487972543178207,0.06739612255791944,0.031452843712917226,-0.004625714570060565,0.04935150669049324,-0.010478371004997794,0.048910334851489434,0.00041536105267305553,0.011355083974743491,0.008488134600976378,0.018497146544974457,-0.0399382095567511,0.01954696030668284,0.014624765601684504,-0.016526405652740692,0.022336104564937096,0.013722160753949263,0.04665220592087415,0.0033906479892192045,0.04536613928206663,-0.03194418425957411,-0.008321385985800967,0.029362039399218224,-0.02820539443175977,0.048911020482200515,0.03137618527253849,0.03031374800464362,6.208556736422067e-05,0.003555814308212978,0.03715852253167732,0.03474952178460066,0.027455190535841632,0.006832598481572773,0.03457571904940488,0.04076150959685861,0.03139640253236437
3,0.027305274199205427,-0.037752267773113315,0.08780499138762435,0.00327923751899726,-0.019433346497179343,0.05996417317526163,0.0008443357208969589,0.09320075917525264,0.0039515076183135435,0.05205692055524996,0.028956207911640008,0.06639971330784217,0.018203484461836793,0.07466639081878318,0.052757905609984564,0.0019149030206469014,0.06539098546529407,0.009874665107432373,-0.03701341125027023,0.04030212473786349,0.04801992059131438,0.0555664708131457,0.02233851278372867,0.06750928430299018,0.007468511860074083,-0.008340578863258884,0.04118893266265733,0.02845576719983554,0.03201781659297487,0.11081686002562337,0.04052048292565419,0.05310168463328627,0.03649171731963447,-0.007520592658475862,0.016400890259248714,0.027436893904188644,-0.010207295400976809,0.006241820241109697,0.010828910355647722,-0.0012506601016193451,0.017281433549422954,0.08283139494637619,-0.03715987166538567,-0.018219791574920305,0.01760407039293895,-0.004020963091285162,0.04189912794812944,-0.04696767481611756,0.04518393635376466,0.029603051524955102,-0.02273465238633918,0.03316624532146024,-0.007488774419520675,0.06804492063956202,0.020948962546407525,0.004932119565574312,0.013570718306759877,0.011443001168687012,-0.019684023829991893,-0.0191705313462014,0.017368973148281643,0.005283923675229698,0.016028924766930658,-0.010396816873540618,0.00570077242912699,0.007695690156417313,0.08634694253446806,-0.02651323153594723,-0.005731890242436229,0.021726045304300758,0.0024889153887754627,0.06024936427875864,0.027662499019065954,0.02056591074408863,0.03218260026758052,0.00875588693793197,0.04251711011324807,0.03473092830799845,0.027972719989527297,0.015139555695833473,-0.0006959469388814362,0.014663346836473412,0.01331803056296878
4,0.022245102013115792,-0.02779498885294805,0.07953002112937177,-0.009127809019813915,-0.022926335303934647,0.04910332419342801,0.010273278916959548,0.10792055652349551,-0.007953583084997322,0.03790352126094558,0.01773732167994938,0.07076435091403492,0.0022413915555413765,0.050192235788305,0.054836898937402255,0.005880149806903944,0.058516609610220004,0.018462618125749047,-0.016784821931540295,0.018542099926181523,0.04722217728767867,0.0614133829874214,0.0381439937251783,0.03035697571948856,0.0009598873161915814,-0.02794170466713281,0.05942217204305142,0.03955217641674769,0.004836665271331342,0.11460745006226507,0.04762675094457611,0.054967331195583446,0.027943898236595748,-0.016658785626173785,0.0057697577503986065,0.020248105311091565,-0.035109129009377175,-0.02853446318068315,0.012760642690177291,-0.0129593703025617,0.011283038256962984,0.08197669132340482,-0.03388603997813137,-0.012162989027740054,0.03524456146235331,-0.024359865558136212,0.03189199201474457,-0.03358436667562651,0.03763491779897743,0.01468740561234016,-0.018308235037293487,0.043654456654996295,-0.027895222580485067,0.04721585638476363,0.004692892124883562,-0.01319844656542946,0.008716859382355687,0.007115653442677069,-0.024914589806873777,-0.00782986193739264,0.0003955610408904457,0.009399120001441892,0.025035181992429587,0.017674233867620695,0.02709564730359467,0.018365125994506553,0.055804196946029935,-0.012265869546747944,-0.023054538130561613,0.023789349214914827,-0.0014277373293830025,0.0407184103042749,0.022468343334139898,0.0482852697179835,0.03396415052019313,-0.008276061631455518,0.032224058230989366,0.04380578248104034,0.006186330567917142,0.015351854188469374,0.03659207477185765,0.01851038392038769,0.025437053920340694
5,0.014862388707019164,-0.03975243750413,0.09236845607106785,-0.0049035331718039615,-0.045537092417934244,0.054470211551421066,0.012204536616382324,0.0811206631408458,-0.009321123537984553,0.042709597979042155,0.022871961256570116,0.07722216058663185,0.028413920068493873,0.06567107566449729,0.051443320093026546,-0.000929954958921162,0.06365142665186463,0.019452927156494253,-0.0327372776840447,0.0385280497382368,0.05444937352519115,0.07359258296871245,0.00998789255349713,0.04487878801894771,0.009578361826210732,-0.03206733537923854,0.056704765288240915,0.057092507443772776,0.028860991884130136,0.11527819580220797,0.045098487775111794,-0.012255851255124297,0.03081151151103971,0.016522999445757032,-0.010321994402175518,-0.0069115769162288385,-0.015011064588111205,-0.016369898291513623,0.019535043140363292,-0.009196497377808923,0.019531361082756726,0.08454691118611365,-0.023906632001475758,-0.007788964858303002,0.03779209951467591,-0.006067267783675927,0.036230193891786465,-0.032077526093092966,0.05069155953579827,0.021936093655937596,0.0026518504947513556,0.040303504145944434,-0.01877037612572024,0.030776642277135613,0.001116613659406838,0.014334623774820305,0.021979088946354315,0.013177507891520326,-0.02452418973552277,-0.010110823498238105,0.03579327305199049,-0.016182145195535933,0.02842456378201821,0.020194886182569916,0.020222599968186084,0.014240301985123976,0.07412983827578928,-0.0014033394674090249,-0.025502205257675815,0.015514359644488666,0.006038440543731082,0.05025517891883173,0.014252299505633398,0.041380357971622275,0.02716524196203772,-0.0008374423609238115,0.05024470171409938,0.03500650347486824,0.02734090381502041,0.007487375663664254,0.04403681463233277,0.01881630890304773,-0.005682472490133958
6,0.03082662989731841,-0.05807739274894125,0.08393973224621472,0.01074110187228794,-0.006031462260692471,0.05624196929483488,0.018447957095192445,0.07110423779957133,-0.012126531752301679,0.04794421764003546,0.01258940211825822,0.06400230806086976,0.02607003010249162,0.05946243615549602,0.06072690712614239,-0.019865003806180722,0.05661839892169996,0.0030889196869432344,-0.03246984191652632,0.032917366709261806,0.037445240352798344,0.06988809444391152,0.0327997530317905,0.06163205021101972,-0.02110098205144506,-0.027389289383558033,0.05134980221654488,0.03555662180822922,0.012678778022938196,0.09951194913402514,0.04468700070927246,0.035503673241383996,0.02666630610305549,0.008999084723050351,0.004352236576110835,-0.006179660496689235,-0.022299822047015413,-0.001470181508941192,0.019246804246725507,-0.002615593266569947,0.019324458431884104,0.08826749790726787,-0.03289491730250094,-0.01521796518484605,0.024795515050794744,-0.0062309409044760886,0.02420563708835098,-0.039685356277001274,0.059696163968350625,0.014995760222660843,-0.00010932007666192199,0.04051236509313594,-0.018677060066515566,0.03499576996868367,0.0005604222518355381,-0.009560173791632879,0.010540331200803678,0.008811121189683021,-0.02498686849828516,0.009672583454346554,0.005048564153507832,-0.015724427417724472,0.020622214098643857,0.010927160625080258,0.050725448277747456,0.033901357705339884,0.04239353027607276,-0.0335629583364387,-0.042352516173048416,0.016161250848682963,0.014067593698234883,0.04259899824547871,0.0011626157744752531,0.01951803059742074,0.0038859347069975197,9.14350772571901e-05,0.053852265027031464,0.023939003917300212,0.026355584983280722,0.017267401343593954,0.031019296468578927,0.001837654126851007,-0.0023273154826980906
7,0.03364079546790124,-0.03434139462836964,0.08061151605619726,-0.019306416780718524,-0.030005747942387966,0.03899339352096293,-0.018360396256672507,0.09872051117179464,-0.015569744403442064,0.06792608803331936,0.039770216473870794,0.07053259015034777,0.03981682013976928,0.06198706596707096,0.07256051315719803,0.014618152626707607,0.056493523968155976,0.029180890833023318,-0.036867453015209724,0.022449145291311635,0.054042847626617325,0.07362646465297461,0.03537125529630679,0.06368272037660862,-0.016086202324081894,-0.02952469980632569,0.05813062530718236,0.07055633764603267,0.027925812717767468,0.11249336171982408,0.05092455164482634,0.029507321711940537,0.041272800053727215,0.014074756215874874,0.00980707191115066,0.00963274839222619,-0.050800371391972306,0.0005828009923867009,0.02001818812644795,-0.006130601954644106,0.011473125655810427,0.08422229902191447,-0.034630631270790885,-0.011645143510952263,0.031343843110714406,-0.019552063771417078,0.04589652232268579,-0.045260243656276476,0.04712444200831034,0.015220382200450874,-0.012518856026518622,0.029213100748094002,-0.0015011443553906798,0.04373554053615276,-0.012990402620718189,-0.0005841293865644316,0.02616552309062947,0.0069334283876485835,-0.013163240936709661,0.004502799239749071,0.002992431652381109,-0.016275223841624203,0.029482862968055277,0.01317384399519473,0.022230585664012165,0.022360036726155937,0.033007477058596996,-0.022086646188410188,-0.04355488708394644,0.01044320797645107,-0.003981349574204494,0.0598473306772326,0.023474092367567024,0.029137321651704278,0.04380693235009107,0.019221469943647335,0.05282243517753124,0.02303996243378158,0.04992269778144982,-0.005632536520430396,0.014690482801658114,0.018266525020925004,0.02691722248434273
8,0.04785249983633911,-0.029512529388607746,0.08921650416521561,-0.001072187055983029,-0.017801053962164526,0.05103599633916489,-0.0046284261036160365,0.10447847833399528,-0.00010575286347735127,0.04368192051775656,0.027102063628202562,0.08088677000967423,0.013367695107981106,0.05833763717635536,0.060360983636162,-0.011510948056415955,0.05716708297539758,0.019418927999799298,-0.032810154357588085,0.043438078268982175,0.07324315086579788,0.09071502629738076,0.023918063670145692,0.03626112876449451,0.003739403951908193,-0.019972392642463213,0.06185173738575422,0.038838949415681355,0.01248307074784482,0.09637482634542749,0.03347506981439894,0.027314750154025208,0.021853227638616118,0.01764091884852921,-0.005577486458193483,0.02473779127193617,0.0012699101464512452,0.0012821329321579136,0.030012226282893933,-0.009692523677949358,0.006552875284764643,0.09579928534217867,-0.011714805345934056,0.006132152017343986,0.0228817570767524,-0.024251574339513512,0.045180757717571185,-0.04048063066294732,0.028366532615026797,0.018752824967504234,-0.014369206369836015,0.04913965858318346,-0.008075649532213243,0.07504008797861916,0.0027323612568520084,-0.016746457373261074,0.020175291737935905,0.016614658351208157,-0.02970715068603512,0.00042951771535888733,0.008412329766166163,-0.00562294283810409,0.029064033899510688,0.015891660340560207,0.02265454974079076,-0.006580161602363641,0.06624186814778253,-0.026492185519331437,-0.01647279031727441,0.02158014953640368,-0.034862146215532505,0.04816039142629826,0.03214199183720609,0.034871556677677856,0.003002580862020687,-0.01903665813576289,0.051292723333217646,0.02283294146222,0.023314336556795722,0.0026996547635224776,0.028384208615436984,-0.002556077576048084,0.014739002857186984
9,0.038445346803379535,-0.047923305351096866,0.08773386861625126,0.012075469187885381,-0.04054194598141381,0.0363434254956352,0.013214504587772135,0.08027390100407046,0.015435648644766634,0.05103559002828741,0.038548528893209436,0.06307377124658956,0.03155879090184365,0.05378896362030042,0.038124458853291396,0.013271528898851621,0.05290772860042601,0.0034094075489494173,-0.03371224848600864,0.038337168235818314,0.043681373781945136,0.023377596987615306,0.020492608125508415,0.027638240732240586,0.011658889437982305,-0.023479972812912774,0.048401510619629155,0.022969344000282197,0.030841189490475037,0.08871422255620039,0.04615980890672603,0.04739613117599155,0.015621017686136012,0.01730834795866444,-0.01771652693165296,0.024698822003964855,-0.0005316053594167797,-0.005218065473412159,0.005705581378693176,-0.016419153699505414,0.02388400157180421,0.07888182113216674,-0.028948555127087324,0.013945648239502107,0.021076886261024726,-0.01737485412447965,0.05079040268964619,-0.02602046716764006,0.044987421552387725,0.014677921403799001,-0.0005398710251098167,0.04504230771076532,0.011252177697787389,0.05218307958031197,-0.004743042251426508,0.0018380770116524345,0.029230030228059443,0.005722394843295504,-0.03512372871633318,-0.016773460411788677,0.021892921442981897,0.009333027502218363,0.018069006007166995,0.044845010762097355,0.010436476079763609,0.02569723303137928,0.04578763994459519,-0.01631778133378243,-0.02957336649202737,-0.0006598052290646173,-0.001351772644830499,0.05811974274613765,0.009400182793612662,0.010603568418289784,0.01841704181949212,-0.007017734356097877,0.030615965751188842,0.03631630563096297,-0.00421922860425679,0.02123321156800154,0.024451210767304693,-0.0016759443347561123,-0.008614916341616733
