,Acidaminococcaceae,Acutalibacteraceae,Akkermansiaceae,Anaeroplasmataceae,Anaerotignaceae,Anaerovoracaceae,Atopobiaceae,Bacteroidaceae,Barnesiellaceae,Bifidobacteriaceae,Borkfalkiaceae,Burkholderiaceae,Butyricicoccaceae,CAG-1000,CAG-138,CAG-239,CAG-272,CAG-274,CAG-288,CAG-302,CAG-312,CAG-313,CAG-314,CAG-382,CAG-433,CAG-449,CAG-508,CAG-552,CAG-611,CAG-74,CAG-822,CAG-826,CAG-917,CAG-977,Christensenellaceae,Clostridiaceae,Coprobacteraceae,Coriobacteriaceae,Desulfovibrionaceae,Dialisteraceae,Eggerthellaceae,Enterobacteriaceae,Erysipelatoclostridiaceae,Erysipelotrichaceae,Gastranaerophilaceae,Lachnospiraceae,Lactobacillaceae,Marinifilaceae,Megasphaeraceae,Methanobacteriaceae,Methanomethylophilaceae,Monoglobaceae,Muribaculaceae,Oscillospiraceae,Pasteurellaceae,Peptococcaceae,Peptostreptococcaceae,QAKW01,QALW01,QAMH01,QAND01,Rikenellaceae,Ruminococcaceae,Selenomonadaceae,Streptococcaceae,Succinivibrionaceae,Synergistaceae,Tannerellaceae,UBA11471,UBA1255,UBA1381,UBA1390,UBA1750,UBA1820,UBA1829,UBA5348,UBA644,UBA932,UBA9506,UMGS1783,UMGS1810,Veillonellaceae,Victivallaceae,unknown
0,0.03940618196107397,-0.031164670741741382,0.04977209089655573,0.04914402204797511,-0.006977579189275489,0.05994740950526125,0.008851117240623289,0.1273456002232239,0.03521155534750806,0.08049721968091149,0.08916221174517935,0.04796180726802331,-0.006539421009043228,0.0790742147536051,0.07948157313609087,-0.008935504293976795,0.0695210512225462,0.013194633652413924,0.03682095478361431,0.03529119306807978,0.04394432093740639,0.048909613298465306,-0.005376423590242132,0.07334831674769648,0.010535135616029923,-0.013002254422167868,0.07371915371812607,0.06724534407174777,0.031214326458328775,0.10564348844624527,0.08092458392755937,0.016074880682912383,0.0502643832165037,-0.013094887047027994,0.034027648897770865,0.05045955994328382,0.00034854801844477274,0.008138822537618745,-0.031959217454280424,0.043140579637615015,-0.030000925291917162,0.03870753263709876,0.052189695301555275,0.04016993249961406,0.021056427820106027,0.014989574644510334,0.02507775980393413,0.0006485558445126556,0.07673463704457618,0.06589374090762837,0.02121036407012484,0.048887945272164654,0.005079940869807896,0.10668994601396393,-0.0019873885115044756,0.0411792308595007,0.058735311092309485,0.015474397310606862,0.024268088576244344,0.03696058285121218,0.05403718793301331,0.060489300444966275,-0.002635655752861428,0.03177191798846584,0.030357971828534117,0.014365162735883806,0.0009223730941199215,0.0013483281374290742,-0.03373349434281498,0.053236152467676746,-0.024784537597748006,0.03704975135352706,0.011218789226376867,0.02623344188386254,0.014804299562594093,0.014538354320155362,0.11007946958721261,-0.03830940992386209,-0.01040294723510403,0.03141824386928377,0.005840750875571327,0.10647392504559298,0.08102957020024315,0.02672730901929588
1,0.03648797465209369,-0.014643683305294905,0.03210304972294027,0.039248546846486175,-0.024174733749669684,0.06444045173852737,0.03186758320683645,0.1358712194158477,0.0013686033031941693,0.07124127965919239,0.07887544954774887,0.04128493036945378,-0.019256375650889272,0.06298336984449873,0.08681810658736232,-0.02946615587743633,0.048905104843420574,0.017270298246874597,0.018353462726102984,0.04251155098980231,0.03272014656741067,0.036092703416597774,0.002498675779301962,0.08967362271637622,-0.002405770547934694,-0.014237691108239454,0.08004576566282852,0.057170190403453953,0.016617796133264223,0.09092199070766303,0.09644097072878713,-0.018943298075548603,0.03787215551291614,0.003313123056073107,0.04205015128177754,0.05590966234340909,-0.001147074741559118,0.012084050295209198,-0.021976613551611946,0.02728467456847702,0.002912898918692553,0.03119468769573994,0.03425423135857062,0.028749396102418813,0.012589629975264196,0.009572650498347119,0.027638197775897523,-0.013365138618277522,0.07215357730281594,0.06293289703389689,0.037083845221415036,0.03987434732714087,0.013168044234794103,0.10880693426301913,0.020925393443406142,0.04036781803214227,0.05544836394595588,-0.011654426036677433,0.009905161688826715,0.032153487060989305,0.020365178344238545,0.06580295241429816,0.020847945955786817,0.03908102507359247,0.05306275179251353,0.014424851920196846,-0.010254178092568548,-0.0444034465029499,-0.004344051138057985,0.06493791281156519,-0.011373142616625271,0.030503297614672742,0.020383735268985938,0.029036595942298765,-0.007586922416127055,0.010937024517164834,0.09591312004702306,-0.06412836778379195,-0.04090083334713646,0.008050391884930503,0.0043841012467380315,0.09176358888961202,0.0631684980677936,0.007357533061176304
2,0.0486433456538295,-0.02730550327395489,0.058913060034858494,0.014017244872152008,-0.04866805782542161,0.06356617305483987,0.02600272896291002,0.12095143434938789,0.020477329789926894,0.059071392352828156,0.07608756722443046,0.048416288697813614,0.011231283974907247,0.042104983350756346,0.09767997089099484,-0.03363623452828967,0.0518017841959229,0.029711643393503993,0.021248645162888737,0.04413814174531849,0.028487945136799045,0.0520259138667581,-0.008621370424020263,0.0773399957550686,0.013137896049388463,-0.0043376411931769256,0.09012517957414459,0.06194042265546502,0.012136898275873586,0.10694646244382539,0.07923150642256659,0.004459518986441397,0.038466914218985356,-0.01641617610136807,0.008700467518214955,0.05595163933841059,-0.015048601555402842,0.007367636249931357,-0.012736720671615527,0.029219928740613365,-0.017916652209189067,0.03679209632906337,0.05942190792785091,0.040268574926790444,0.014132576846342773,0.03056352953369008,0.039897493390325854,-0.001911039691048265,0.08161676262852315,0.07077103655808233,0.010445893042005949,0.02100495295208398,0.025456660397261608,0.08430578781736818,0.004663232367819269,0.044788840814943554,0.041448463169524184,0.013656020188560958,0.012005797835840857,0.031983603052632904,0.032089580930806785,0.061595455701714374,0.007638580221871161,0.01734052350009747,0.025062116468845343,0.01963181295645792,0.009118552723271013,-0.005336763181728347,-0.02126020549940342,0.06258160815623684,-0.017538229235631853,0.018607263436624954,0.03319072417849877,0.020588134858038707,-0.0292251964888436,-0.01130996182833316,0.09270877924804544,-0.042692528425031614,-0.0344161884045019,0.02785319012566447,0.008060640606785819,0.11264193648110087,0.06336288089330425,0.02862888407707803
3,0.05209522639034549,0.0037000466638629076,0.03206447874030152,0.014661010871013758,-0.03138871324672683,0.07099769492111163,0.03762008937821443,0.1304992669358387,0.022889210980946133,0.09087330786819973,0.0594303257142407,0.040005622352642836,-0.00649962755921145,0.059168516049240776,0.10771106604827112,-0.030751842533233438,0.06249568919996275,0.011857361318390275,0.016352619150442355,0.051082310579634194,0.018849899738781473,0.050477150985896356,0.0059177861591994145,0.08282231494639516,-0.0006557218972965692,-0.029236698536732098,0.0895058521542436,0.06495832744179011,0.0035786409836222163,0.11571979612948242,0.08424137627140799,-0.010459011766160967,0.043083829303774974,0.002136555395239945,0.007486127146778275,0.0631701267281545,-0.0012526669124841656,0.012737040871105117,-0.016813873404093294,0.03944263471182521,-0.013787757411437486,0.05251001615607594,0.03236808271113226,0.03606545134120536,-0.028943058924761608,-0.0057756069661204865,0.025037607338753372,0.004311110130757934,0.04404535116100635,0.06678006158717362,0.029581920084306955,0.02655772922987066,0.01961481794899535,0.09653841153278897,0.017449985566615374,0.03486648231444437,0.06079579033332393,0.011848339383587855,0.010781586363507673,0.00678575693476574,0.012482509529245308,0.034173915127214,0.018490483228218224,0.030293548280325593,0.008925469808595491,0.0046539211454359386,0.009264423053385241,-0.010559771551406832,-0.015382704855945619,0.0535618475401508,-0.012305154852035214,0.029026520414604788,0.04794990429968899,0.01889202443226244,0.0008874840684161744,-0.011148968255544723,0.07579737626594764,-0.06120610346153989,-0.02376427625712152,0.03810279803147302,0.01553731942927593,0.0770866639410392,0.053141668133473645,0.025256261397536034
4,0.05224595121867027,-0.024899405427641203,0.03716921101001596,0.025418590889979633,-0.02523156354391234,0.06725947306243533,0.0236132196691122,0.13499233190719792,0.015693116572081705,0.07426852611991926,0.0734782019929158,0.046253149236367294,0.007844847348604182,0.05610381642767808,0.09381064536982267,-0.010408758441633139,0.04915949926409541,0.02282130825840095,0.012888332045835893,0.03389291426531057,0.026550023543135022,0.06401328451205136,-0.011753233511913465,0.08454271133285587,0.0011124066368608742,-0.010787251450708057,0.08267870345335013,0.07087316517522634,0.015213222106983011,0.106850821606376,0.059651377094372356,-0.01194660490499726,0.06701147048628767,-0.026032627132416986,0.01966370922100971,0.05164018151965235,0.016593939633545,0.010924281727122877,0.002777645920959039,0.051287249797206995,-0.004099838669971161,0.02958371281276822,0.04460212592121546,0.02328563447498131,0.025598422690286272,0.026592320632248912,0.019872182258481065,-0.005656391310417756,0.07084658601809236,0.08074082110201537,0.008143803429060403,0.03263909580931824,0.02394832012853218,0.11256387462301397,0.010593759933403902,0.02266019790109573,0.04815898632787265,0.018321806425219675,0.016897577294340202,0.04423455369394251,0.01964890443405944,0.06329769300848409,0.0032987648279957644,0.05129212680925885,0.03668076541689819,-0.0028728526282478873,-0.0007975097431021132,-0.007304873687924092,-0.0245129148141865,0.03921581975457993,-0.014161801737557121,0.027594310362082253,0.02884523947142758,0.033178621238270985,-0.03261639196424421,-0.019903876708277733,0.0970622567528773,-0.03871921736712052,-0.001209101244752056,0.019052248317444453,0.005956518853452259,0.11583626149097564,0.06026491732583314,0.04093207041203233
5,0.054829083475979985,-0.021931522502499808,0.03545722813681487,0.031170068629986687,-0.04136817520543723,0.06208831264356951,0.030176944268825785,0.11549903358244365,0.030033009018500385,0.0757042792597315,0.07183289973488331,0.03586232218045551,-0.02208956346365283,0.05864506479519331,0.09161723101355469,-0.02121061702714549,0.04665108037067677,0.02547554800504274,0.019861426025087097,0.04856385817358155,0.03807617437498679,0.05565527540084086,-0.019785242784046003,0.08194233854695843,0.01774935892650761,-0.009674381495145839,0.08919527007901454,0.06262599937569835,0.016348760394204572,0.10569965077307432,0.08062238616805749,-0.0005748887203731884,0.041004440944027054,0.0072216084787261135,0.013274657027453013,0.08335375061395414,-0.013919860970144814,0.008934240257278243,-0.028636801410085087,0.03404399308879985,-0.020158895257816476,0.05950730837323392,0.048371892810583565,0.02317104730819354,0.010887815222417361,0.005236559080099312,0.025294026209436285,-0.02284591106189027,0.05649297214566329,0.05693982610587756,0.008298709510755767,0.03352880181539301,0.011018123683265938,0.10632317963638854,0.012852439749033292,0.043511573975804116,0.04706064611627559,-0.01588467243445312,0.02490542240116811,0.05023062349082917,0.016249325345708936,0.05360974025295665,0.025975461882829662,0.017041508973543992,0.031148777352284242,0.026686501189676862,-0.037738170404648934,-0.002958713879142958,-0.020800831441795932,0.061234780097699455,-0.0014895396150019665,-0.0008116527942446422,0.02546389082123661,0.02027568372450145,-0.015960330727623883,-0.0039014207450954724,0.07895222466615298,-0.05235462685705081,-0.01607876522307226,0.02307126519688547,-0.0033739740927194325,0.09496765582320303,0.06898416476105504,0.03803023554514331
6,0.041868746702583094,0.003269054906343345,0.0511817573409516,0.023347777093421448,-0.039150350431369066,0.06021189272352239,0.012027794183413792,0.12717558258230052,0.030755583865654895,0.09310401358743665,0.05790338646938152,0.05343129190320882,-0.011525571072917266,0.0694694540035533,0.10438771866559282,-0.018114683141768867,0.04759381914029572,0.026911266074089873,0.0029597349761957847,0.02627624653912676,0.05599687479596886,0.04743057703970904,0.014807321343428102,0.08252121918015158,0.013692877387715697,-0.01934959307443421,0.08001701535741777,0.03536199549964144,0.031362591072449444,0.0934958735914708,0.08772506729701743,-0.0147552488168697,0.05437686987601437,-0.01283634149724389,0.03017685980821455,0.07152817986564532,-0.007938689371422954,0.0016027762237211826,0.009676560966862268,0.026915545478061843,-0.007909607383247676,0.050460172659499286,0.046166497393860556,0.06012086695342382,0.009522362493633219,0.03756030585767681,0.029649084912798152,-0.006898272469926292,0.04099803107920276,0.08066340014798506,0.02754176956099605,0.02903982072121978,0.0008556746957857188,0.09751121584039539,0.016896932068760955,0.03848636799446377,0.06311031547277916,-0.014197027359789649,0.02300844074103267,0.03319338216982545,0.010939973275697297,0.03897159221857282,0.00011610836360573726,0.020391241959030776,0.03834276107488501,0.03437735738054329,0.01166269691058545,-0.01876497875535706,-0.03154944266125559,0.050997214946797646,0.005021015164735181,0.009749048736612472,0.028897088780472206,0.029644599983563242,-0.014551465777914493,-0.0107443662237494,0.08868853590469213,-0.04431595571319703,-0.015020171606656252,-0.0029503817435429652,0.03299076946671053,0.09476537993846286,0.06819547216791073,0.03331721697162417
7,0.036617058050352085,-0.002171431383327972,0.05047766244522787,0.01992609070792441,-0.01532070292146675,0.06795426379749418,0.03703802520028663,0.12947122932796234,0.005249916472064793,0.08467219231587005,0.07631880456849882,0.0396408395274576,0.0012398883546243806,0.05423903307827307,0.09374495762240213,-0.011773355808436022,0.04106722303476515,0.011070782624670135,0.021595270366023125,0.05565413281792808,0.03998658082195339,0.05082225797088095,-0.004701377554083666,0.07807070647013006,-0.014184476169770366,-0.04751400669231339,0.08610909852898438,0.07688666545256914,0.0031035572295256843,0.10398625280281655,0.10192934620403937,-0.0033086493185594127,0.07292429589611826,-0.002072193141472171,0.034403938390760294,0.056663802169231614,-0.020393509734977458,0.005224615886918926,-0.032750985568745276,0.03038002562711224,-0.022937970628888867,0.05209683338177483,0.0581376681612901,0.049157130421200165,0.021869446483644542,-0.010960731605473197,0.028681150746990753,-0.0035373214264678497,0.07027972224544225,0.07037297761754285,0.03549275238065367,0.032882227607690113,0.011611666077212167,0.09831766896089857,0.01740877692152059,0.03407876191889824,0.06463443435345609,-0.008853843240220932,0.02175324370187411,0.03669019640980816,0.04651716628386335,0.047957113686702246,0.0009726866793331574,0.0375138511286483,0.040509641191367705,0.0007886857509645421,-0.006640742192131625,-0.007966799888991058,-0.025410268973881628,0.04720402334032699,-0.00016096268157895954,0.02208134128238778,0.015623409473918489,0.03886257741288698,-0.01763623897220352,0.002987586829794489,0.07874095664483498,-0.05616429190614419,-0.01677789064608672,0.01138046566560914,0.01909001594408369,0.08875328097193397,0.06512663905410744,0.037753175241236885
8,0.07525080341168316,-0.0111303810052544,0.027800711242104113,0.02076830885632403,-0.0387886598735835,0.060806824262395476,0.02446367701269102,0.13229112703824839,0.006074504523357543,0.08203428595221275,0.07038712133032335,0.04021765601902445,0.00603412233253774,0.06941446851535103,0.09630407850258617,0.0006514731978321124,0.06494198329287368,0.012014868336261838,0.008856767997732488,0.030096942708301485,0.04713002297941128,0.03365104661848766,0.01049977209219548,0.07440559083121301,0.02146748181974964,-0.029358347619271637,0.07345250364503893,0.0733331983620629,-0.007364695627904045,0.09755824953807798,0.08882938068218431,-0.00020613997779074414,0.06041371141680037,-0.006689312248784853,0.02165569081808242,0.04204446666569449,-0.007919611088520418,0.011534749325113586,-0.030216140103678815,0.047967343203028326,0.0068221193566805095,0.06476109267474547,0.0414450308010149,0.038712147316161634,0.009586087265118939,0.001402160360354628,0.01437547119190659,0.011459931221436152,0.07124394963464702,0.07312544861706914,0.012207078999049697,0.01930898723696184,0.01190820454699758,0.1014528784986367,0.0024543082382611765,0.06870527096651852,0.050573846316130676,-0.01062416599698974,0.019398485964344278,0.02575024666170471,0.04551290181290925,0.04926587237527732,0.01311530295537922,0.03963329561102584,0.025258783485459693,0.004101611235028163,-0.007826472571030049,-0.00362392329937368,-0.02530005940980826,0.0674645345786715,-0.023730911840943527,0.033236729738073414,0.029149179268328784,0.031221332717064516,0.004968722255208456,-0.00496089961388897,0.09265104655325329,-0.07073560393048953,-0.029432247100975032,0.020159191809963777,0.0167685082188664,0.10065149421182103,0.07077530868662679,0.022868955073828225
9,0.020140976992378892,-0.007832854199138517,0.033886866203185,0.03643383792162482,-0.016189664853977655,0.07168053284599808,0.04496112775644378,0.12460577927204375,0.02267298192995512,0.0658368654438398,0.08511497117537463,0.032151317473231036,-0.006243092023897284,0.05763338296798497,0.09148425284010943,-0.00965693442793085,0.06032105122313747,0.025017880809137465,0.02979019319290258,0.04822995046148329,0.04168315906126138,0.06010358342891278,0.015680215447610436,0.09240725803299894,0.03273242314180741,-0.006879424267414055,0.07210957796343205,0.07051617149023222,0.010789091151606665,0.10193180638800971,0.055052948794990626,-0.010522600131652304,0.06456358655476614,0.0009874782558800242,0.04139419693420146,0.045368030842007474,-0.013979078435770616,0.006093065424296847,-0.01901496889639499,0.04450018750536345,-0.026251158691793047,0.0409506754610459,0.05009798212662414,0.053294223723297215,0.009851286172724936,0.043671305843726596,0.03273987953870998,-0.013508945673887005,0.06647826692574892,0.0727699904235502,0.03425899046319458,0.0394982906115508,-0.005999861415763364,0.11070015231704233,0.0196537176801531,0.027749607550406206,0.06344333626011481,0.024731237880050574,0.018243078910469775,0.030949585014412872,0.02351451713800005,0.06258443597319667,0.03385359519947723,0.03935143210908894,0.01923139316649092,-0.0018156415338059571,-0.01946697253143848,-0.005850932368034268,-0.02678572708582404,0.07360032308541853,-0.01029668704069211,0.03520509615487074,0.05451344890832771,0.02728589377519834,-0.01337923088367568,-0.014646722342133312,0.10083482998268158,-0.06336654248142862,-0.006271374005509028,0.03324300646366377,-0.008139027225476216,0.1010276049767889,0.07015230035077144,0.038179905202421476
