,Acidaminococcaceae,Acutalibacteraceae,Akkermansiaceae,Anaeroplasmataceae,Anaerotignaceae,Anaerovoracaceae,Atopobiaceae,Bacteroidaceae,Barnesiellaceae,Bifidobacteriaceae,Borkfalkiaceae,Burkholderiaceae,Butyricicoccaceae,CAG-1000,CAG-138,CAG-239,CAG-272,CAG-274,CAG-288,CAG-302,CAG-312,CAG-313,CAG-314,CAG-382,CAG-433,CAG-449,CAG-508,CAG-552,CAG-611,CAG-74,CAG-822,CAG-826,CAG-917,CAG-977,Christensenellaceae,Clostridiaceae,Coprobacteraceae,Coriobacteriaceae,Desulfovibrionaceae,Dialisteraceae,Eggerthellaceae,Enterobacteriaceae,Erysipelatoclostridiaceae,Erysipelotrichaceae,Gastranaerophilaceae,Lachnospiraceae,Lactobacillaceae,Marinifilaceae,Megasphaeraceae,Methanobacteriaceae,Methanomethylophilaceae,Monoglobaceae,Muribaculaceae,Oscillospiraceae,Pasteurellaceae,Peptococcaceae,Peptostreptococcaceae,QAKW01,QALW01,QAMH01,QAND01,Rikenellaceae,Ruminococcaceae,Selenomonadaceae,Streptococcaceae,Succinivibrionaceae,Synergistaceae,Tannerellaceae,UBA11471,UBA1255,UBA1381,UBA1390,UBA1750,UBA1820,UBA1829,UBA5348,UBA644,UBA932,UBA9506,UMGS1783,UMGS1810,Veillonellaceae,Victivallaceae,unknown
0,0.028187289124108346,-0.011680974679168402,0.045245711620096926,0.022464018098140876,-0.022605816574230636,0.03687264178610547,-0.01984583264562137,0.0735649781326713,0.022077787505464477,0.041661341157297596,0.050616230462669595,0.05970759285468989,0.03639388842258344,0.05641289606670708,0.05578295442478753,-0.012917625317986728,0.026856315168900212,0.011751607934145373,-0.016109651234701337,0.026964027902732914,0.04119861028965564,0.049251512650404505,0.05434017205111297,0.04616330972576235,0.018396695339096634,-0.017646614021378536,0.0709089820850275,0.08351703889906656,0.050237998125863194,0.06823491817395501,0.03250633891880568,0.0019981937774214207,0.02713832976602781,-0.030076633305643197,0.03140951407759263,0.005394119513722916,0.00027268261189689074,0.02716183109639192,0.028481784283048338,0.0361028407681769,0.05930002371964491,0.05983132586347223,0.0111102859370106,0.031883100681887794,-0.01845629946036108,0.06616070764294521,0.04397424394305648,0.030620170727107383,0.052899179889125535,0.047090620902737614,-0.013420112979783405,0.013286607797117085,-0.024456588998088575,0.08081222029582127,0.012872840191440292,0.02925981304861376,0.015769136887199067,-0.01694201465404034,0.01851018824816876,0.03555320746470457,0.04458189640174574,0.05016779380941361,0.04220636156690595,0.0473725658980268,0.02541179913934143,-0.010477951367880552,-0.021316914267597218,0.041330770818658054,0.058250047816660114,0.029871218134282184,-0.010110466466655777,0.0011413560006709106,0.0073545022940197284,0.0177720052478072,0.04011743116218977,-0.0024588162011384995,0.04119268776402791,0.05572069423057044,0.03886587799177266,0.07663319847262312,0.020340014907287325,0.082757886493643,0.04021049950667276,0.0776315083178641
1,0.012971292781145047,-0.017542613791290972,0.061929672508128246,0.013111649033903851,-0.015758884743176573,0.0796513542183645,-0.007427617059593271,0.11488720635740468,0.021206826845520253,0.04356021719185161,0.060534675302459276,0.052999138685576944,0.05212955101509262,0.05732256527258995,0.07106660330672222,-0.0013807348975356138,0.07067864288892593,0.04198097780959346,-0.014013424488709373,0.044863137277817655,0.047652695178741,0.08488411290432853,0.03956038616749027,0.035771511300144845,0.029557346565802875,0.01787145067723357,0.06208861278791961,0.09580395340654549,0.04319940056021572,0.08419388149426174,0.04851331466875116,0.022005853535405316,0.026515577484238127,-0.014353927019962527,0.027328811910039198,-0.007968230353169133,0.025775111300461433,0.02090469077825352,0.05807294082965702,0.02568246613842654,0.0367937766876661,0.04933021308655298,0.008348283125965385,0.022068705721577587,0.0029311381388933914,0.06698935779499544,0.04034265299306919,0.04161146715383803,0.05314076717239047,0.028243836104857933,-0.0009699553436843935,0.027507934358875788,-0.017718342942093613,0.10020230634854146,-0.017890706365281533,-0.001829762724456019,0.013029365766152932,-0.01151856123695093,0.006596213829243043,0.030515832004217976,0.04241838788239434,0.07868001630705741,0.06277855912710352,0.04703185112416304,0.052610674001045764,-0.01845992041692205,-0.010831128368488175,0.026556022956637157,0.030978265778156565,0.038526198862436786,0.0331075813140628,-0.015014360004363172,-0.015173818940171672,0.015005378272646834,0.04562313639189839,0.037018873836571674,0.04644237111152438,0.010931393598798347,0.054380659444385825,0.0703020486696345,0.001982306135579403,0.06197466078116133,0.060680415881476955,0.05650433139531069
2,0.004527158663434676,0.017868319534884675,0.040114754093611496,0.031844092727637864,0.0015243482318928298,0.05140446631342855,-0.01612534608734299,0.106212729192771,0.005293810419691255,0.04266425039799553,0.02756657363083241,0.03554707522051848,0.016314143054868786,0.045465639332821925,0.0450425211831956,0.0035101364492167333,0.08460018747169143,0.012407412829351268,0.022580546284479197,0.042697970492693575,0.06918720220524885,0.06758609884201414,0.04057699068130041,0.052782076649155005,0.024628363463826065,-0.019508912102398697,0.04978059026139149,0.10154745977558739,0.05197891529415131,0.08547621135921299,0.04815243214575113,0.03234199611838458,0.019581075192491533,0.006932817623278623,0.01277223170734762,0.006711023654165338,-0.000732896445976567,0.019233247364824537,0.050566985974599264,0.03836188005715878,0.02901908912900452,0.047767127854149834,0.029927416813696296,0.005305948401871845,-0.015902664954144795,0.06579400600923732,0.03901319018520164,0.03684246893670767,0.03025522182369066,0.04233325816082669,-0.010918629582691157,0.029111691255578,-0.030729134534082197,0.09761804030155924,-0.004383402030615258,0.017180163614159256,0.02451148319394407,-0.012286138526407546,0.00714281720734301,0.01932538168749801,0.06130298233356327,0.047505814164305465,0.044011481861371174,0.039037529003518714,0.03027444337852409,-0.00615762388976264,-0.016284018419343987,0.002705972575464717,0.01631312143200891,0.0297284140491214,0.020535941870134994,-0.0063835014894198985,-0.004493750378263649,0.021783582117017496,0.007363361499946501,0.04232291531575991,0.05987276879136934,-0.007134872149998401,0.03209608494751854,0.06688620953050449,0.017105889552026386,0.06722158236424797,0.06692387195240815,0.07457557713996
3,0.005705763127059898,-0.0010318736813252414,0.04273133362257052,0.008460873930559448,-0.02482424652088876,0.08422606592864787,-0.0029531672918563486,0.12015802890660997,0.022596126963493765,0.06680720207869985,0.05399135082989661,0.040960242300772595,0.03621383472722388,0.04539166572685572,0.06395560235286624,-0.031470540305961574,0.07114107923961173,0.025023107273865308,0.005111314531326415,0.04230040966158938,0.04047588352378574,0.05349700548953562,0.03528704067318675,0.04490385919327417,0.028449039087120293,-6.538242680671622e-05,0.045595780887518964,0.11714518952780531,0.06365632728124072,0.06470434536999527,0.04229128595306769,-0.015327833798989889,0.011722859600153554,-0.016370629611526723,0.04022411537019214,0.00833302042232253,0.02192931240681161,0.02284574355838519,0.04415077534199387,0.05185945113051603,0.05509109968833143,0.03646850819927237,0.011142440931276941,0.02694892167016788,0.0025353006324630783,0.057255588247890045,0.052627710250711994,0.019557200798072584,0.0456547745372724,0.011567294952494584,0.008181565582753809,0.017546058261985287,-0.0419625232890395,0.09619296243969612,0.01682551321469434,0.02674242260230032,0.02323053644906885,0.014009163555282953,0.0019676837888944333,0.032443518525743655,0.049238999506766676,0.039944904954799916,0.04547930643015279,0.031938145641740565,0.03993855514272536,-0.005393117017412744,-0.02266210003270608,0.01063841340224143,-0.0026234468750424428,0.014542110904558867,0.030636759675839908,0.018390619315611367,0.006033857893900423,0.009860053482585774,0.07596544776366203,0.017285399197781007,0.04021929597678571,0.03764201306600068,0.04224541865161818,0.050976688886540035,0.01389978126649097,0.07255202455613508,0.05687876433924031,0.0370277109009666
4,0.0143824545968132,-0.016565468899114446,0.03364523892248709,0.031509124738225376,-0.0013205998052942642,0.07177836255568407,0.016717857014967186,0.08348724445302706,0.01453535917630345,0.0677837696350336,0.06350534735852459,0.04025877743142786,0.04092041597495636,0.07175620428564176,0.035040243354693384,-0.021915651887275164,0.047458241346310555,0.020159154243829684,0.017287466449223986,0.020364508281959223,0.06789418021169659,0.067038848333034,0.03843714203767137,0.03878990753322612,0.002183230246090146,0.017654805776362123,0.06764282966998146,0.09726803802191185,0.035397107759186086,0.060767957487965506,0.05330044939426647,0.023137528888059065,0.0010626419430949435,-0.005337379485606338,0.037046411680978865,0.017121018272853516,-0.013464390994913098,0.015381279431454559,0.07859644244609175,0.0300025298187321,0.036338238549562585,0.05194341521561846,0.025503236266293968,0.017494296702265273,0.020312183391790493,0.05198009975403796,0.03894093109177096,0.035033423917814,0.027766125839657554,0.010637844368443151,-0.008885487629602472,0.014286867201968709,-0.026510821629550877,0.08765111589807287,-0.002607556315241273,-0.0019759452948224982,0.05568336545449582,-0.016701280567168506,0.004487599020572297,0.028277869774472317,0.052205168147038294,0.0408702293776718,0.05352065442261712,0.022381494666852745,0.05081266426567102,-0.022571648582714328,-0.011349772931705788,0.03399675584405034,0.01404832004091551,0.03259745172121963,0.02526640407074737,-0.002675421460756887,-0.007440456023865887,0.021418798305095348,0.031173312305126977,0.01820147618960071,0.04605857500485008,0.038097828845678056,-0.015885843138960198,0.0660665439630566,0.04132450391442491,0.0547911251137818,0.07794025024091379,0.0761193902360423
5,-0.01107112441084361,-0.026380248207959905,0.03897421073116246,0.04600836987935069,0.008732711068423174,0.06759556999457067,-0.02266277540351632,0.08602263206569306,0.0052211393678115925,0.04159143811950464,0.05261121641600123,0.08016645882455989,0.04858255463365993,0.06200056144285403,0.06420935399247994,-0.02844242819988476,0.07540779757302302,0.012351866824082871,0.046055636201486755,0.021200613798865748,0.05393100800152498,0.09456969875155694,0.03600769937809927,0.037188225025583256,0.025109418676723255,-0.00974566267514625,0.07291203478276208,0.07810543088464524,0.013842517487050076,0.07694126582239924,0.04102039299018449,0.03876625279486339,0.011890190347654952,-0.02027590353633154,0.02762721442553839,0.025085710108159475,0.005368107543368869,0.037558344036844514,0.03709032695692937,0.029246905692486676,0.0431980621730446,0.05156357080366499,-0.020576924194803156,-0.0015659644331362465,0.006237057637870505,0.04966196668701687,0.033826138377949,0.049885811333060914,0.04177121703169547,0.03880519237235846,-0.0063551106084322505,0.012439141484480578,-0.04809379894967274,0.07192866482941548,-0.010957904368752646,0.00594846446598673,0.006488645495252228,-0.0332854088373176,0.002487855057113976,0.03588183781347205,0.05358447044041538,0.03919267476559852,0.029648573668086226,0.03374994610565123,0.046734212711984684,-0.017459447231175027,-0.012383071648550245,0.051958455037278056,0.013300838948295781,0.011613129766289289,0.005784015663516182,0.004314417600441655,0.0030176164917088146,0.010280583436257902,0.01156399577486427,-0.023793717761522032,0.0382358268655375,0.017818199696838313,0.0225408626789629,0.03616100677577972,0.0025047958006557815,0.047753632505565864,0.05368080589442134,0.04616421125121758
6,0.03491216208364824,-0.005373151663947783,0.022399840867151858,0.03660979572049471,0.005150706141603751,0.06488832064655384,-0.017443888911959964,0.1091901068292772,0.001186182589196438,0.04010798993689605,0.06947870890187416,0.038701681782652625,0.027017805988001374,0.06309720715072657,0.05762270981805376,0.011717266487773713,0.0690019236683677,0.011009251011695212,-0.0014213430789634864,0.033389197854350704,0.026886596869783702,0.07516990585385552,0.04199235021899294,0.044887654998861444,0.02581991786639921,-0.010490679715714537,0.04213240066172562,0.09153289509704653,0.03271650232107053,0.10360111639790054,0.04041672278335748,0.0041671882681035815,0.030844241103861567,-0.0071850492675708,0.05190736346204036,0.01448706200827933,-0.007551913470030092,0.019312038471938492,0.05383115536279387,0.017495259804576627,0.04783680639257507,0.049953283736056196,0.031956812148161186,0.02115837343162675,0.0210258352907015,0.06380484065419033,0.0510690613550841,0.04711739545865369,0.013897533588390382,0.03256025167518367,0.010463468283340282,0.01274391884667266,-0.020137232171530132,0.0711959037516528,0.025613915240949952,0.02886475742082626,0.024242111392438228,-0.024785944238569863,-0.0005725913412089767,0.0161945458621909,0.044666382654730045,0.051987827073344435,0.04246611465212909,0.024673728355618835,0.036535919190610215,-0.03514012988733917,-0.03245510968007237,0.03713536660390039,0.0032126041731438044,0.027723649861252263,0.027839249129672523,-0.0045854535823363855,0.014320268226035972,0.019798276696170958,0.0412283737222291,0.041234188756017295,0.04843144808086221,0.026496415555711954,0.016676516391213675,0.03851133562272596,0.04044497936318582,0.054383809581386826,0.053302466955827986,0.09175812167954342
7,0.010958597734413263,-0.012756159870441312,0.03405874691330701,0.014034142352817905,-0.01364209790896375,0.07764750369369969,0.0024924262132322164,0.10853365585196952,0.002384094051899036,0.03684110355601181,0.06428499172753091,0.04164816569022183,0.026686725771214885,0.06611933120258377,0.09365329989211556,-0.008736063890136979,0.059985020494455275,0.020226544083257397,0.021979482130030644,0.04568056904382936,0.05461178898237916,0.12065143578405525,0.03786718830813743,0.0632742205296387,0.02398065596305392,-0.00437938027284945,0.0690694878556953,0.0760185609395887,0.03446113217181952,0.0695066052357165,0.027341665665970585,0.02227220094533013,0.055002757896824364,-0.0066398453563211845,0.006594909256919323,0.006859426971194905,0.020824563584544632,0.02697144478709156,0.03152698002898744,0.026711014193607725,0.04926769998899058,0.042274252701469915,0.018709836373148787,0.008186373109218666,0.009047141204823117,0.06428638070469392,0.02736693899720623,0.0493504255694073,0.03401577483331775,0.023786723360359235,0.009300057817572396,0.010224747390922733,-0.04296293632696174,0.09908681144821171,0.013558359638805853,-0.0006992317099378271,0.05636948723480285,-0.020648249307134662,0.007017853677605678,0.020108225815865955,0.043022770125036906,0.0661392357309831,0.036451914322656556,0.04026646609378851,0.04184267414239009,0.006095872971461074,-0.020129996211716163,0.0557354943334553,0.001142802175799092,0.03453675770015748,0.026115607168245025,-0.01347690045403822,-0.0032475045570099894,0.041568577520707826,0.03254468229083662,0.010765920145910388,0.05562487670352955,0.03340149929323049,0.06239374287184455,0.09141407202939078,0.03724208023870197,0.0910476029252018,0.06511398320295493,0.052819959413317165
8,-0.0008517200949978859,-0.039925057547912216,0.03467328980731829,0.018598631565407697,-0.0024937001107059663,0.046625138256685975,-0.012266560470247191,0.10444425160931935,0.0007714246885635802,0.030980957682288354,0.05181873664714988,0.03664148546961022,0.03301728841293659,0.0483849330863698,0.07197250553467135,-0.003509687078846931,0.08177124680291965,0.03606215614596083,0.009501776826130718,0.010743703787495257,0.048989806435042076,0.11096963415866537,0.026382290990285186,0.06043862596586244,0.02799050874268919,-0.01017564830839155,0.0807264704567711,0.06842331140911609,0.03496554205567299,0.08817435380200433,0.01031064779349563,0.007290491582716039,0.01955026533796372,0.00755588290475658,0.036269031926098004,0.00599988958996761,-0.008620324857206273,0.0365136627643676,0.06509566771862936,0.023831830352222815,0.05211788568024401,0.03867484519198463,-0.007007961469061238,-0.0032711019198168596,0.017321818370195852,0.05340322497396283,0.027677901262428094,0.047513849804946204,0.039718778614230184,0.014505453262490916,0.023299112076486432,0.01242420483904622,-0.011793188574650964,0.08292869059843748,0.0041558148157281585,0.0348618239690869,0.0029291781439605515,-0.008731937410180492,0.00688248629569579,0.059166616876186164,0.053465970701738814,0.04389425981247566,-0.002094528395872505,0.049381548492913124,0.028065530544089036,-0.032271854842021976,-0.015481760626639246,0.050465562935907475,0.027450014456889736,0.03144184932428557,0.01641143981898421,0.005079373757797554,-0.004519790924670508,0.01950252644444997,0.03611242887231142,0.019846663662961242,0.05613106662393052,-0.0004918966812446043,0.0037064243499730096,0.06234319380018209,0.03196364965594297,0.04427819748127757,0.05728938834254352,0.05351398738229157
9,-0.007252864548440741,-0.00471284269647933,0.045653906913139794,0.018594463208640166,-0.009678427268193492,0.04320109503662286,-0.01308849395749739,0.08824869947513199,0.03120643793415145,0.032875907485670895,0.06530905963694665,0.050067346181882987,0.03463279431908765,0.030337518378148194,0.0551078086958943,-0.02732666629778605,0.03218987791458959,0.03199017581650824,0.016406286697426036,0.030153958038775627,0.06788136097297207,0.08344198330100908,0.039154142804204116,0.0511845557841939,0.03260150567541815,-0.002091323196389381,0.041727775651748525,0.07617421192807249,0.019113301922825378,0.06813011442609869,0.02281659329404263,0.008298531088280967,0.025084591816334493,-0.025760381052632765,0.03677265856718667,0.005451269015298169,0.010419637591652578,0.035136983560920536,0.06337610982896859,0.05628019123213236,0.04810856993751556,0.025917332593713045,0.026788135389581778,0.015611116266140665,0.004795449351665135,0.05708958511336342,0.037166560029766635,0.02067369903142935,0.04497691660281267,0.02186744863073585,-0.0028479210782940464,0.035161471534892574,-0.04058971650830551,0.0934792819468453,-0.001670476064178648,0.015558598844102132,0.025777193518419027,-0.004049344422154016,0.0051873742718326135,0.042066686205209196,0.05730937240718068,0.048629124371865735,0.04190333659262457,0.04148299494823663,0.03243451125645189,-0.04816726340141933,-0.02841915591077195,0.053507309283675836,0.029519034563045287,0.03503063369074141,0.014992204833948516,-0.006675702402298698,-0.026177825716733716,0.030106010966367003,0.020187830305348913,-0.013700873811056002,0.04183695753562073,0.028309792477326248,0.020040416119160454,0.0446483367115923,0.04311025596233122,0.06543528166550829,0.041268252919821294,0.06863076715161548
