,"Age, BMI & VAT","Sleep Quality
(average of nights)"
depressed_hopeless_fortnight,0.013240763487698303,0.016097512580488083
depressed_longest_period_weeks,0.034806410363632925,0.0279830198416301
depressed_whole_week,0.015010820823225655,0.01631364339221119
depressed_whole_week_periods,0.022290320505967347,0.02742996052142454
family_relationship_satisfaction,0.01067691860933443,0.015144987337593807
fedup_often,0.01689426163486199,0.014916728617625118
feeling_lonley_often,0.013999030328951062,0.016654415373709524
fidgety_or_restless_fortnight,0.011761762081269668,0.021077496108471823
financial_situation_satisfaction,0.011662750118540685,0.016486692023299738
friendships_satisfaction,0.014751766722787697,0.014503101902922371
happiness_level,0.016270267605396495,0.013290380375697864
health_satisfaction,0.0077036608308211265,0.013901209808341239
high_irritable_longest_period_duration,0.04430899005459039,0.030609918308269465
high_irritable_state,0.035723312508962185,0.03273053077600344
high_irritable_state_caused_problems,0.05986357754743576,0.05986357754743562
hyper_least_two_days,0.014196546487594674,0.015178748734178424
irritable_person,0.012869402110626564,0.0144040712492056
irritablilty_leading_to_argumens,0.015425467059990516,0.016631365704836715
little_interest_or_pleasure_fortnight,0.014500044646177757,0.012041384356966799
miserable_no_reason,0.012964055117916377,0.01523795785514423
mood_swings,0.01562826665663464,0.015600528532425882
nerves_anxiety_tension_depression_doctor,0.014234033096633502,0.014852774840225798
nerves_anxiety_tension_depression_psychiatrist,0.015478442629441938,0.016423131145272992
nervous_person,0.013979679149976007,0.014715559107909238
risks_taker,0.01269775660103758,0.016505547381661927
suffer_nerves,0.012739732029570485,0.0152522761010922
tense_or_highly_strung,0.013924464688433518,0.01417824349751043
tired_or_little_energy_fortnight,0.010447189757621947,0.013069207831938105
troubled_by_guilt,0.014341863356686047,0.017763921949056932
unenjoyment_uninterested_period_duration_weeks,0.04603241784965753,0.04603241784965749
unenjoyment_uninterested_periods_number,0.02839054064311559,0.043437577806971085
unenjoyment_uninterested_whole_week,0.016877662510092272,0.016428597858319523
work_satisfaction,0.013846756342639162,0.015000818531658593
worrier,0.014572597072167721,0.015575990299556981
worry_long_after_embarrassment,0.014863209716013296,0.015770437852133362
rds_score,0.012474840577513689,0.014429673368479794
