,Age & BMI,"HRV
(average of nights)"
fortified_wine__glasses_week,0.018726843598948172,0.018726843598948172
hours_outdoors_winter,0.018712154994087363,0.013177531449919854
hours_driving,0.021162787230226434,0.02123633482908021
liqueurs_measures_week,0.01813446396292849,0.020052139435253295
other_alcoholic_glasses_week,0.016644690294373102,0.016644690294373102
physical_activity_maderate_days_a_week,0.00823471106138655,0.005857264021975624
vigorous_activity_minutes,0.004994086975848029,0.005442842619733776
sleep_hours_in_24H,0.020325257097239733,0.003219139684108927
work_hours,0.004276614772475108,0.005822929665869994
work_days_a_week,0.006280340763112179,0.007861140637105265
hours_using_computer_not_work,0.014320670494451283,0.02055356817111152
work_hours_day,0.0038450699580529213,0.005901553495824507
hours_watching_tv,0.013475254232478662,0.013267964578703738
hours_outdoors_summer,0.016429079537406972,0.012539766840034305
white_wine_glasses_week,0.009093963998501214,0.01053116028081491
walking_minutes_day,0.004935427757468019,0.009303078595478817
walking_10min_days_a_week,0.006966089204489395,0.005365864901064888
beer_cider_pints_week,0.014159876287591848,0.014369667118581975
moderate_activity_minutes,0.004499342135240206,0.005760121482734511
drink_alcohol_with_meals_no,0.014066111041346214,0.014066111041346214
drink_alcohol_with_meals_partial,0.01654400682156296,0.01654400682156296
drink_alcohol_with_meals_yes,0.013035427082113636,0.013035427082113603
mobile_phone_side_of_head_Equal on both sides,0.013850753390398464,0.013850753390398481
mobile_phone_side_of_head_Left,0.01398212447266685,0.013982124472666876
mobile_phone_side_of_head_Right,0.013593945566375876,0.013593945566375876
drive_faster_often_Never or rarely,0.0134873283635203,0.0134873283635203
drive_faster_often_Sometimes,0.012633981643376384,0.012633981643376384
drive_faster_often_Usually,0.013776366949031543,0.013776366949031543
pet_present_no,0.014938753054088415,0.014938753054088415
pet_present_yes,0.013537802689784582,0.013537802689784573
mobile_phone_use_duration_per_week_1-3 hours,0.010415586439802478,0.010415586439802497
mobile_phone_use_duration_per_week_30-59 minutes,0.013762594718793895,0.013762594718793895
mobile_phone_use_duration_per_week_4-6 hours,0.016909919789613318,0.016909919789613318
mobile_phone_use_duration_per_week_5-29 minutes,0.01494881339439023,0.01494881339439023
mobile_phone_use_duration_per_week_More than 6 hours,0.01242658275586147,0.012426582755861462
why_stop_drinking_Other reasons,0.013055099376308109,0.01305509937630811
why_stop_drinking_dont know,0.015026361765938311,0.015026361765938311
visit_friends_family_times_2-4 times a week,0.016115098115269386,0.016115098115269403
visit_friends_family_times_Once a month,0.013496349883357801,0.013496349883357807
visit_friends_family_times_Once a week,0.013530915640821926,0.013530915640821926
high_exercise_times_a_month_Four to five times a week,0.013625838044347109,0.013625838044347093
high_exercise_times_a_month_Once a week,0.014654427314383442,0.014654427314383442
high_exercise_times_a_month_Two or three times a week,0.012253164896880124,0.012253164896880126
high_exercise_times_a_month_Two or three times in the last month,0.01661520846882153,0.01661520846882153
