,"Age, BMI & VAT","Sleep Quality
(average of nights)"
depressed_hopeless_fortnight,0.014725472940534551,0.014725472940534568
depressed_longest_period_weeks,0.028932596646865736,0.02558176899940074
depressed_whole_week,0.012228029746977792,0.012228029746977795
depressed_whole_week_periods,0.02380507111727604,0.023805071117276037
family_relationship_satisfaction,0.013055721768228874,0.01305572176822885
fedup_often,0.014159659304955448,0.014159659304955448
feeling_lonley_often,0.0168574771217617,0.0168574771217617
fidgety_or_restless_fortnight,0.010451418308091423,0.010451418308091414
financial_situation_satisfaction,0.01460370616612674,0.014645661920460237
friendships_satisfaction,0.014036963975905934,0.014036963975905934
happiness_level,0.012610864818165826,0.012610864818165826
health_satisfaction,0.003945388965184493,0.003945399167107056
high_irritable_longest_period_duration,0.0336882807689437,0.0336882807689437
high_irritable_state,0.027314270428927343,0.027763222367155175
high_irritable_state_caused_problems,0.06513490260556498,0.07154132844934868
hyper_least_two_days,0.015163147165179823,0.015163147165179842
irritable_person,0.012786383141052685,0.012786383141052685
irritablilty_leading_to_argumens,0.014964401769658155,0.014964401769658181
little_interest_or_pleasure_fortnight,0.022746200597518522,0.022746200597518477
miserable_no_reason,0.015166668962588316,0.015166668962588316
mood_swings,0.015652942489207726,0.015652942489207726
nerves_anxiety_tension_depression_doctor,0.01430380058140095,0.01430380058140095
nerves_anxiety_tension_depression_psychiatrist,0.013908953486780984,0.013908953486781015
nervous_person,0.016600051563190294,0.01660005156319032
risks_taker,0.017921327650052988,0.017921327650052988
suffer_nerves,0.016039104381583173,0.016039104381583152
tense_or_highly_strung,0.016539245428719093,0.01653924542871904
tired_or_little_energy_fortnight,0.017987043866707433,0.01798704386670746
troubled_by_guilt,0.018488628606060053,0.018488628606060074
unenjoyment_uninterested_period_duration_weeks,0.033906413406287236,0.03370674140842776
unenjoyment_uninterested_periods_number,0.031001463866349294,0.031001463866349294
unenjoyment_uninterested_whole_week,0.013841908839494035,0.01384190883949406
work_satisfaction,0.008656486807078855,0.009036312697611185
worrier,0.012720019158885843,0.01272001915888587
worry_long_after_embarrassment,0.014067827602182571,0.014067827602182571
rds_score,0.0030896066888048104,0.003944018710192949
