,Age & BMI,"HRV
(average of nights)"
fBin__100,0.012263051618916661,0.012263051618916661
fBin__102,0.018019237755601582,0.017759440716940404
fBin__103,0.010404992922881556,0.010404992922881532
fBin__104,0.012142691139109442,0.012142691139109438
fBin__106,0.007411336720995666,0.007411336720995666
fBin__108,0.012150465165252353,0.012150465165252353
fBin__121,0.015243536253203271,0.015243536253203259
fBin__14,0.010119270516738513,0.010119270516738499
fBin__145,0.01142409242497993,0.011424092424979949
fBin__149,0.010541839358477696,0.010541839358477675
fBin__159,0.01029115778452732,0.01029115778452732
fBin__17,0.012019480385163834,0.012019480385163834
fBin__181,0.011138219336039885,0.01113821933603987
fBin__187,0.01149503439890105,0.01149503439890105
fBin__188,0.010888902966889814,0.010888902966889814
fBin__205,0.013282935262857386,0.013282935262857386
fBin__207,0.01328118685065818,0.01328118685065818
fBin__217,0.011485601033883255,0.011485601033883255
fBin__219,0.01183165778221831,0.01183165778221831
fBin__223,0.011643487053163353,0.011643487053163365
fBin__224,0.0117071541672454,0.0117071541672454
fBin__225,0.014794210584449864,0.014794210584449864
fBin__247,0.011610467521362694,0.011610467521362694
fBin__249,0.01072289444065652,0.01072289444065652
fBin__257,0.009260678881339962,0.0069055327495813985
fBin__262,0.017798855776671348,0.01032905362444575
fBin__263,0.010302982395269712,0.010645487893726692
fBin__27,0.013274857835265105,0.013274857835265105
fBin__270,0.017505319197454555,0.017318691729676376
fBin__273,0.013100010006523836,0.013100010006523836
fBin__274,0.011274270304926089,0.011269440302319253
fBin__275,0.011467598576794302,0.011467598576794302
fBin__28,0.010880441813459391,0.010880441813459391
fBin__280,0.010131683211271456,0.010131683211271456
fBin__281,0.0131048323594298,0.0131048323594298
fBin__283,0.012713303848500957,0.012736751925580027
fBin__287,0.010630571834169922,0.010630571834169922
fBin__296,0.010594067659179094,0.010594067659179114
fBin__3,0.011535012570514957,0.011535012570514945
fBin__305,0.01204055127460434,0.012040551274604341
fBin__307,0.011630012147412128,0.01163001214741216
fBin__309,0.01046776787215288,0.010467767872152875
fBin__310,0.012374276793461637,0.012374276793461637
fBin__311,0.01300473151437147,0.01300473151437147
fBin__312,0.011193479753462184,0.011193479753462184
fBin__314,0.014207547062233466,0.014207547062233466
fBin__318,0.010229576595111242,0.010229576595111242
fBin__319,0.011861475884636739,0.011861475884636753
fBin__320,0.017922473386810116,0.017922473386810116
fBin__321,0.012606790025934598,0.012606790025934598
fBin__323,0.01059882352506871,0.010598823525068704
fBin__325,0.014071055963882636,0.014071055963882636
fBin__332,0.013176689706568552,0.013176689706568552
fBin__334,0.011544624572140982,0.011544624572140982
fBin__337,0.007692149185296054,0.007692149185296054
fBin__338,0.01038666444333519,0.01038666444333519
fBin__339,0.01193293134597707,0.01193293134597707
fBin__340,0.010343777572455947,0.010343777572455947
fBin__344,0.013761998564673068,0.013761998564673068
fBin__345,0.011413009121958405,0.011413009121958405
fBin__35,0.010173072932851425,0.010173072932851425
fBin__351,0.012915689682142795,0.012915689682142795
fBin__354,0.010567977518313083,0.01056797751831309
fBin__355,0.011284657019359153,0.011284657019359122
fBin__356,0.013134107238262367,0.013134107238262367
fBin__357,0.011110662242887984,0.011110662242887969
fBin__358,0.010526258187610125,0.010526258187610103
fBin__359,0.012615712897602266,0.012615712897602266
fBin__364,0.011126337706770514,0.011126337706770519
fBin__366,0.012222338929746121,0.012222338929746121
fBin__367,0.012286105710532387,0.012286105710532387
fBin__369,0.011519434425376078,0.011519434425376078
fBin__37,0.01373412164532402,0.013734121645324051
fBin__371,0.014343918391090022,0.014343918391090022
fBin__372,0.012402623082290546,0.012402623082290546
fBin__373,0.011599494748742889,0.011599494748742889
fBin__374,0.013713823325464124,0.013713823325464124
fBin__375,0.010513459050120083,0.010513459050120084
fBin__376,0.012417737618417427,0.012417737618417427
fBin__379,0.011551857523836775,0.011551857523836775
fBin__381,0.011056196543317841,0.011056196543317846
fBin__382,0.01097116487854846,0.01097116487854846
fBin__383,0.011733129203576912,0.011733129203576912
fBin__384,0.014629000482177069,0.014629000482177069
fBin__386,0.010866516316824979,0.010866516316824979
fBin__387,0.012691812375291963,0.012691812375291963
fBin__388,0.014022313820874143,0.014022313820874143
fBin__393,0.01177193325559297,0.01177193325559297
fBin__395,0.010478276449719737,0.010478276449719737
fBin__416,0.012270470528845128,0.012270470528845128
fBin__418,0.013398559930676592,0.0133985599306766
fBin__420,0.012563883653027606,0.012563883653027576
fBin__422,0.010738128265927018,0.010738128265927018
fBin__423,0.01210998757657341,0.01210998757657341
fBin__424,0.009866239019498523,0.009866239019498511
fBin__43,0.012549199117675906,0.012549199117675906
fBin__431,0.009846032500592364,0.009846032500592364
fBin__438,0.009469489104673608,0.009469489104673608
fBin__441,0.011941930750446542,0.011941930750446542
fBin__449,0.012912691541804272,0.012912691541804232
fBin__45,0.015839752956430413,0.016101922501574065
fBin__451,0.01181251404641071,0.01181251404641071
fBin__452,0.010573048117956193,0.010573048117956193
fBin__453,0.012395996083724077,0.012395996083724077
fBin__454,0.010761848035791126,0.010761848035791126
fBin__455,0.013714656995034706,0.013714656995034701
fBin__456,0.01340256396029307,0.01340256396029307
fBin__457,0.012333989299354768,0.012333989299354768
fBin__461,0.011692969352487377,0.011692969352487377
fBin__464,0.011268959367933127,0.011268959367933127
fBin__465,0.012963261939412475,0.012963261939412475
fBin__466,0.008767651152201017,0.008767651152201017
fBin__468,0.013192588416431726,0.013192588416431726
fBin__469,0.011989379297760727,0.011989379297760727
fBin__470,0.01118589269378659,0.01118589269378659
fBin__472,0.014013709071281062,0.014013709071281062
fBin__477,0.010259587995527104,0.010259587995527104
fBin__479,0.011620141463218521,0.011620141463218521
fBin__480,0.014155636421924914,0.014155636421924914
