,"Age, BMI & VAT","Sleep Quality
(average of nights)"
bt__monocytes_abs,0.12107199543211505,0.01846862611724995
bt__wbc,0.25713484095463657,0.1791897939496131
bt__lymphocytes_abs,0.20031107292921224,0.16977492271633943
bt__monocytes_,0.141321436631452,0.06120905914620915
bt__neutrophils_abs,0.2504785859364729,0.1596841132052934
bt__basophils_,0.044686170798591954,0.09738334608334875
bt__lymphocytes_,0.13347310081695302,0.1011844507654859
bt__basophils_abs,0.07371090266299535,0.075281401496321
bt__eosinophils_,-0.0009463339932011,-0.0005284503328178999
bt__eosinophils_abs,0.0232098421846515,0.007487824107275651
bt__neutrophils_,0.15594117470682373,0.1202184637948598
