,Age & BMI,"HRV
(average of nights)"
lying_blood_pressure_pulse_rate,0.1728912226652221,0.6374375578931366
hr_bpm,0.1917652887410142,0.6508629802559259
sitting_blood_pressure_pulse_rate,0.1665950320618052,0.6100662616538721
r_r_ms,0.1703936150630532,0.6031316741110878
standing_three_min_blood_pressure_pulse_rate,0.14524786741491347,0.5636251906062797
standing_one_min_blood_pressure_pulse_rate,0.12768055511539056,0.5259981747337369
qt_ms,0.1439060546191463,0.5355924712080635
qtc_ms,0.07818398330310534,0.2072027145693136
pr_ms,0.16544185826749364,0.2355655315893337
lying_blood_pressure_diastolic,0.3284679885875126,0.38542311093464604
standing_three_min_blood_pressure_diastolic,0.2859522945617088,0.32345502123007874
qrs_ms,0.06592870279276425,0.0984323184946989
standing_one_min_blood_pressure_diastolic,0.28013795305352296,0.30828123370999244
from_l_thigh_to_l_ankle_distance,0.09263960387587461,0.1189858520861285
sitting_blood_pressure_diastolic,0.3540789626443443,0.372588866901987
Vein_Average_width,0.0371226201694493,0.0510676891883389
lying_blood_pressure_systolic,0.4334748959022431,0.44684548162050164
from_r_thigh_to_r_ankle_distance,0.0529081397477131,0.06498739855696886
from_r_thigh_to_r_ankle_transit_time,0.2269635063186115,0.23578447991191195
r_brachial_pressure,0.4284266184601756,0.43665962814527737
standing_one_min_blood_pressure_systolic,0.3586325388868732,0.3659225473982206
standing_three_min_blood_pressure_systolic,0.4017714990919454,0.40870457760909434
from_l_thigh_to_l_ankle_transit_time,0.22311058246480775,0.22945189441678734
from_l_thigh_to_l_ankle_pwv,0.22236233728402205,0.22771242691185914
from_r_thigh_to_r_ankle_pwv,0.20232680760181565,0.20604888698972665
sitting_blood_pressure_systolic,0.45172012298091646,0.4548192200212574
l_ankle_pressure,0.4583744306947153,0.4587786160442196
r_mv_V4,0.247504328079096,0.247504328079096
Artery_Distance_tortuosity,0.0827971146578354,0.0827971146578354
