,"Age, BMI & VAT","Sleep Quality
(average of nights)"
UNMAPPED,0.012573998125973167,0.012573998125973172
UNINTEGRATED,0.012462787043344505,0.012462787043344506
1CMET2PWYfolatetransformationsIIIEcoli,0.012315608975045467,0.012315608975045467
ALLANTOINDEGPWYsuperpathwayofallantoindegradationinyeast,0.010745399543935243,0.010745399543935243
ANAEROFRUCATPWYhomolacticfermentation,0.012785146347238936,0.012785146347238936
ANAGLYCOLYSISPWYglycolysisIIIfromglucose,0.016114401051851548,0.016114401051851558
ARGPOLYAMINESYNsuperpathwayofarginineandpolyaminebiosynthesis,0.013993379670913266,0.013993379670913271
ARGININESYN4PWYLornithinebiosynthesisII,0.014606671249431567,0.014606671249431562
ARGSYNPWYLargininebiosynthesisIviaLornithine,0.01280856487836371,0.012808564878363706
ARGSYNBSUBPWYLargininebiosynthesisIIacetylcycle,0.012997625681759712,0.012997625681759706
AROPWYchorismatebiosynthesisI,0.011690327810366516,0.011690327810366498
ASPASNPWYsuperpathwayofLaspartateandLasparaginebiosynthesis,0.012165695316327477,0.012165695316327458
ASTPWYLargininedegradationIIASTpathway,0.012822055905166798,0.01282205590516683
BIOTINBIOSYNTHESISPWYbiotinbiosynthesisI,0.011816859449220314,0.011816859449220314
BRANCHEDCHAINAASYNPWYsuperpathwayofbranchedchainaminoacidbiosynthesis,0.013658835332073864,0.013658835332073863
CALVINPWYCalvinBensonBasshamcycle,0.014604791293778747,0.014604791293778755
CENTFERMPWYpyruvatefermentationtobutanoate,0.012655028416859835,0.012655028416859851
CITRULBIOPWYLcitrullinebiosynthesis,0.013303446951853025,0.013303446951853025
COAPWY1superpathwayofcoenzymeAbiosynthesisIIImammals,0.011857272549042784,0.011857272549042784
COAPWYcoenzymeAbiosynthesisIprokaryotic,0.011732611246333968,0.011732611246333973
COBALSYNPWYsuperpathwayofadenosylcobalaminsalvagefromcobinamideI,0.013106685022308452,0.013106685022308452
COLANSYNPWYcolanicacidbuildingblocksbiosynthesis,0.014734999139761397,0.014734999139761397
COMPLETEAROPWYsuperpathwayofaromaticaminoacidbiosynthesis,0.012285223593291946,0.012285223593291946
CRNFORCATPWYcreatininedegradationI,0.01302579773251667,0.01302579773251667
DAPLYSINESYNPWYLlysinebiosynthesisI,0.013334303413616312,0.013334303413616312
DARABCATK12PWYDarabinosedegradationI,0.012945082813673917,0.012945082813673927
DENOVOPURINE2PWYsuperpathwayofpurinenucleotidesdenovobiosynthesisII,0.013993309830336288,0.01399330983033628
DTDPRHAMSYNPWYdTDPbetaLrhamnosebiosynthesis,0.012251820838238458,0.012251820838238456
ECASYNPWYenterobacterialcommonantigenbiosynthesis,0.012662716452413715,0.012662716452413745
FAOPWYfattyacidbetaoxidationIgeneric,0.012938580245808474,0.012938580245808464
