,"Age, BMI & VAT","Sleep Quality
(average of nights)"
UNMAPPED,-0.03381107924259065,-0.03381107924259055
UNINTEGRATED,-0.03370914306142555,-0.0337091430614255
1CMET2PWYfolatetransformationsIIIEcoli,-0.03369523291155725,-0.03369523291155725
ALLANTOINDEGPWYsuperpathwayofallantoindegradationinyeast,-0.0365991296274229,-0.0365991296274229
ANAEROFRUCATPWYhomolacticfermentation,-0.0369443487064548,-0.0369443487064548
ANAGLYCOLYSISPWYglycolysisIIIfromglucose,-0.03963613056656945,-0.03963613056656945
ARGPOLYAMINESYNsuperpathwayofarginineandpolyaminebiosynthesis,-0.0348175809522724,-0.0348175809522725
ARGININESYN4PWYLornithinebiosynthesisII,-0.0335345286826242,-0.0335345286826242
ARGSYNPWYLargininebiosynthesisIviaLornithine,-0.03625643049499675,-0.03625643049499675
ARGSYNBSUBPWYLargininebiosynthesisIIacetylcycle,-0.03526743777492945,-0.0352674377749294
AROPWYchorismatebiosynthesisI,-0.034071843760044754,-0.0340718437600447
ASPASNPWYsuperpathwayofLaspartateandLasparaginebiosynthesis,-0.0346590152275505,-0.0346590152275505
ASTPWYLargininedegradationIIASTpathway,-0.0353981065299602,-0.0353981065299602
BIOTINBIOSYNTHESISPWYbiotinbiosynthesisI,-0.03317306893810855,-0.03317306893810855
BRANCHEDCHAINAASYNPWYsuperpathwayofbranchedchainaminoacidbiosynthesis,-0.03634382363143675,-0.03634382363143675
CALVINPWYCalvinBensonBasshamcycle,-0.040186443181860904,-0.040186443181860904
CENTFERMPWYpyruvatefermentationtobutanoate,-0.0385036976487552,-0.0385036976487552
CITRULBIOPWYLcitrullinebiosynthesis,-0.032421477061764195,-0.032421477061764195
COAPWY1superpathwayofcoenzymeAbiosynthesisIIImammals,-0.034908648373335405,-0.034908648373335405
COAPWYcoenzymeAbiosynthesisIprokaryotic,-0.0368022009085254,-0.0368022009085254
COBALSYNPWYsuperpathwayofadenosylcobalaminsalvagefromcobinamideI,-0.0333342273969489,-0.0333342273969489
COLANSYNPWYcolanicacidbuildingblocksbiosynthesis,-0.033205476224087704,-0.033205476224087704
COMPLETEAROPWYsuperpathwayofaromaticaminoacidbiosynthesis,-0.037476883329688654,-0.037476883329688654
CRNFORCATPWYcreatininedegradationI,-0.03665689854475685,-0.03665689854475685
DAPLYSINESYNPWYLlysinebiosynthesisI,-0.03377732776285825,-0.03377732776285825
DARABCATK12PWYDarabinosedegradationI,-0.03402374437829585,-0.0340237443782959
DENOVOPURINE2PWYsuperpathwayofpurinenucleotidesdenovobiosynthesisII,-0.03668347230438805,-0.036683472304388
DTDPRHAMSYNPWYdTDPbetaLrhamnosebiosynthesis,-0.0380312192533835,-0.038031219253383444
ECASYNPWYenterobacterialcommonantigenbiosynthesis,-0.03801220065761115,-0.03801220065761105
FAOPWYfattyacidbetaoxidationIgeneric,-0.03629555010443955,-0.03629555010443955
FASYNELONGPWYfattyacidelongationsaturated,-0.0347100550568289,-0.0347100550568289
FASYNINITIALPWYsuperpathwayoffattyacidbiosynthesisinitiationEcoli,-0.03605466920234285,-0.03605466920234285
FERMENTATIONPWYmixedacidfermentation,-0.03349517395007675,-0.03349517395007675
FOLSYNPWYsuperpathwayoftetrahydrofolatebiosynthesisandsalvage,-0.03518686914106465,-0.03518686914106465
FUCRHAMCATPWYsuperpathwayoffucoseandrhamnosedegradation,-0.0329116851617751,-0.0329116851617751
FUCCATPWYfucosedegradation,-0.031792632684922495,-0.031792632684922495
GALACTGLUCUROCATPWYsuperpathwayofhexuronideandhexuronatedegradation,-0.034777392593874745,-0.0347773925938747
GALACTARDEGPWYDgalactaratedegradationI,-0.036914767971216456,-0.036914767971216456
GALACTITOLCATPWYgalactitoldegradation,-0.03485468148335915,-0.0348546814833591
GALACTUROCATPWYDgalacturonatedegradationI,-0.0322256935428626,-0.0322256935428626
GLCMANNANAUTPWYsuperpathwayofNacetylglucosamineNacetylmannosamineandNacetylneuraminatedegradation,-0.032429290007943,-0.032429290007943
GLUCARDEGPWYDglucaratedegradationI,-0.03717365167683675,-0.03717365167683685
GLUCARGALACTSUPERPWYsuperpathwayofDglucarateandDgalactaratedegradation,-0.036914767971216456,-0.0369147679712165
GLUCONEOPWYgluconeogenesisI,-0.031305261762856695,-0.0313052617628567
GLUCOSE1PMETABPWYglucoseandglucose1phosphatedegradation,-0.036687494382091804,-0.036687494382091804
GLUCUROCATPWYsuperpathwayofbetaDglucuronosidesdegradation,-0.028444595634908303,-0.028444595634908303
GLUDEGIPWYGABAshunt,-0.03425540543141985,-0.03425540543141985
GLUTORNPWYLornithinebiosynthesisI,-0.0360840285346312,-0.0360840285346312
GLYCOCATPWYglycogendegradationI,-0.03094220173789715,-0.03094220173789715
GLYCOGENSYNTHPWYglycogenbiosynthesisIfromADPDGlucose,-0.035704851209796606,-0.035704851209796606
GLYCOLGLYOXDEGPWYsuperpathwayofglycolmetabolismanddegradation,-0.0352193921001733,-0.0352193921001733
GLYCOLYSISEDsuperpathwayofglycolysisandtheEntnerDoudoroffpathway,-0.0346108905045758,-0.0346108905045758
GLYCOLYSISTCAGLYOXBYPASSsuperpathwayofglycolysispyruvatedehydrogenaseTCAandglyoxylatebypass,-0.0371365346633865,-0.03713653466338655
GLYCOLYSISglycolysisIfromglucose6phosphate,-0.0354974823576972,-0.03549748235769725
GLYOXYLATEBYPASSglyoxylatecycle,-0.035510230701575454,-0.035510230701575454
GOLPDLCATPWYsuperpathwayofglyceroldegradationto13propanediol,-0.0422011664159002,-0.0422011664159002
HCAMHPDEGPWY3phenylpropanoateand33hydroxyphenylpropanoatedegradationto2hydroxypentadienoate,-0.0362057975983935,-0.0362057975983934
HEMEBIOSYNTHESISII1hemebbiosynthesisVaerobic,-0.03629346349179145,-0.03629346349179145
HEMEBIOSYNTHESISIIhemebbiosynthesisIaerobic,-0.0376771815375765,-0.0376771815375765
HEMESYN2PWYhemebbiosynthesisIIoxygenindependent,-0.0377650679791903,-0.03776506797919025
HEXITOLDEGSUPERPWYsuperpathwayofhexitoldegradationbacteria,-0.03694755303658545,-0.03694755303658545
HISDEGPWYLhistidinedegradationI,-0.033886419738596796,-0.033886419738596754
HISTSYNPWYLhistidinebiosynthesis,-0.03716355995931545,-0.03716355995931545
HOMOSERMETSYNPWYLmethioninebiosynthesisI,-0.03572303878941325,-0.0357230387894133
HSERMETANAPWYLmethioninebiosynthesisIII,-0.03803417702649235,-0.03803417702649235
ILEUSYNPWYLisoleucinebiosynthesisIfromthreonine,-0.03592496820664365,-0.03592496820664365
KDONAGLIPASYNPWYsuperpathwayofKdo2lipidAbiosynthesis,-0.0362214141827931,-0.0362214141827932
KETOGLUCONMETPWYketogluconatemetabolism,-0.0349492468096165,-0.0349492468096165
LACTOSECATPWYlactoseandgalactosedegradationI,-0.03521687767665905,-0.035216877676659
METSAMPWYsuperpathwayofSadenosylLmethioninebiosynthesis,-0.034548092095718796,-0.034548092095718755
METHACETATEPWYmethanogenesisfromacetate,-0.036601703782705455,-0.03660170378270545
METHGLYUTPWYsuperpathwayofmethylglyoxaldegradation,-0.03701598881531615,-0.0370159888153162
METSYNPWYsuperpathwayofLhomoserineandLmethioninebiosynthesis,-0.03449489078376875,-0.03449489078376875
NADBIOSYNTHESISIINADsalvagepathwayIIItonicotinamideriboside,-0.035971195483254045,-0.035971195483254045
NAGLIPASYNPWYlipidIVAbiosynthesisEcoli,-0.035005963315519,-0.035005963315518945
NONMEVIPPPWYmethylerythritolphosphatepathwayI,-0.0375971044169862,-0.0375971044169862
NONOXIPENTPWYpentosephosphatepathwaynonoxidativebranchI,-0.03594337762673485,-0.03594337762673485
OANTIGENPWYOantigenbuildingblocksbiosynthesisEcoli,-0.033983034753497246,-0.033983034753497246
ORNDEGPWYsuperpathwayofornithinedegradation,-0.0360463289297194,-0.0360463289297194
P105PWYTCAcycleIV2oxoglutaratedecarboxylase,-0.03450797100387175,-0.03450797100387175
P108PWYpyruvatefermentationtopropanoateI,-0.03458433901012945,-0.0345843390101295
P122PWYheterolacticfermentation,-0.037619835060146004,-0.03761983506014595
P124PWYBifidobacteriumshunt,-0.03634333042607305,-0.03634333042607305
P125PWYsuperpathwayofRRbutanediolbiosynthesis,-0.03399478270936705,-0.03399478270936695
P161PWYacetylenedegradationanaerobic,-0.03724803610019875,-0.03724803610019875
P164PWYpurinenucleobasesdegradationIanaerobic,-0.03991583623860775,-0.03991583623860775
P185PWYformaldehydeassimilationIIIdihydroxyacetonecycle,-0.04096598282649415,-0.0409659828264941
P221PWYoctaneoxidation,-0.037610629432120055,-0.037610629432120055
P23PWYreductiveTCAcycleI,-0.0366190671678088,-0.0366190671678088
P4PWYsuperpathwayofLlysineLthreonineandLmethioninebiosynthesisI,-0.0351706474109433,-0.0351706474109433
P41PWYpyruvatefermentationtoacetateandSlactateI,-0.034279702751886,-0.034279702751886
P42PWYincompletereductiveTCAcycle,-0.0327706920815842,-0.0327706920815842
P441PWYsuperpathwayofNacetylneuraminatedegradation,-0.0363338621452158,-0.0363338621452158
P461PWYhexitolfermentationtolactateformateethanolandacetate,-0.0357278893878749,-0.0357278893878749
PANTOPWYphosphopantothenatebiosynthesisI,-0.03529245300206385,-0.03529245300206385
PANTOSYNPWYsuperpathwayofcoenzymeAbiosynthesisIbacteria,-0.0349847894843751,-0.0349847894843751
PENTOSEPPWYpentosephosphatepathway,-0.034635830390858505,-0.034635830390858505
PEPTIDOGLYCANSYNPWYpeptidoglycanbiosynthesisImesodiaminopimelatecontaining,-0.037886993530526755,-0.0378869935305268
PHOSLIPSYNPWYsuperpathwayofphospholipidbiosynthesisIbacteria,-0.03085088541774405,-0.03085088541774405
POLYAMINSYN3PWYsuperpathwayofpolyaminebiosynthesisII,-0.03641212068881445,-0.03641212068881445
POLYAMSYNPWYsuperpathwayofpolyaminebiosynthesisI,-0.0338225328710958,-0.03382253287109575
POLYISOPRENSYNPWYpolyisoprenoidbiosynthesisEcoli,-0.0319322386043477,-0.03193223860434765
PPGPPMETPWYppGppmetabolism,-0.0374501147232912,-0.0374501147232912
PRPPPWYsuperpathwayofhistidinepurineandpyrimidinebiosynthesis,-0.035169800548962404,-0.035169800548962404
PWY1042glycolysisIV,-0.0365454859995642,-0.03654548599956415
PWY1269CMP3deoxyDmannooctulosonatebiosynthesis,-0.034126782618779244,-0.034126782618779244
PWY1861formaldehydeassimilationIIassimilatoryRuMPCycle,-0.03330398665043875,-0.03330398665043875
PWY241C4photosyntheticcarbonassimilationcycleNADPMEtype,-0.0354044239071612,-0.0354044239071612
PWY2941LlysinebiosynthesisII,-0.03502851002596395,-0.03502851002596395
PWY2942LlysinebiosynthesisIII,-0.037040155840352654,-0.037040155840352654
PWY3001superpathwayofLisoleucinebiosynthesisI,-0.0342153117275318,-0.0342153117275318
PWY3841folatetransformationsIIplants,-0.03541984165176225,-0.03541984165176225
PWY4041gammaglutamylcycle,-0.03031580878641195,-0.0303158087864119
PWY4984ureacycle,-0.03160932052249245,-0.0316093205224925
PWY5004superpathwayofLcitrullinemetabolism,-0.03161559339870125,-0.03161559339870125
PWY5005biotinbiosynthesisII,-0.0337490912117387,-0.033749091211738705
PWY50224aminobutanoatedegradationV,-0.03838449258330135,-0.03838449258330135
PWY5030LhistidinedegradationIII,-0.0339937075118015,-0.0339937075118015
PWY5097LlysinebiosynthesisVI,-0.03773213437330045,-0.03773213437330045
PWY5100pyruvatefermentationtoacetateandlactateII,-0.03481555090316925,-0.03481555090316925
PWY5103LisoleucinebiosynthesisIII,-0.03647028520076645,-0.03647028520076645
PWY5104LisoleucinebiosynthesisIV,-0.03398350207409215,-0.03398350207409215
PWY5121superpathwayofgeranylgeranyldiphosphatebiosynthesisIIviaMEP,-0.034135536717005754,-0.0341355367170057
PWY51302oxobutanoatedegradationI,-0.03455248161103955,-0.03455248161103955
PWY5136fattyacidbetaoxidationIIplantperoxisome,-0.03559466894305925,-0.03559466894305925
PWY5138fattyacidbetaoxidationIVunsaturatedevennumber,-0.040385069012475,-0.04038506901247505
PWY5154LargininebiosynthesisIIIviaNacetylLcitrulline,-0.03764205450002245,-0.03764205450002245
PWY5188tetrapyrrolebiosynthesisIfromglutamate,-0.03783154742717805,-0.03783154742717805
PWY5189tetrapyrrolebiosynthesisIIfromglycine,-0.0362027573001917,-0.03620275730019165
PWY5345superpathwayofLmethioninebiosynthesisbysulfhydrylation,-0.033124882162266556,-0.033124882162266556
PWY5347superpathwayofLmethioninebiosynthesistranssulfuration,-0.0342695169390533,-0.03426951693905325
PWY5367petroselinatebiosynthesis,-0.035774689910999094,-0.035774689910999094
PWY5384sucrosedegradationIVsucrosephosphorylase,-0.038113787944827754,-0.038113787944827754
PWY5484glycolysisIIfromfructose6phosphate,-0.03722113212360085,-0.03722113212360085
PWY5497purinenucleobasesdegradationIIanaerobic,-0.034552187042789395,-0.034552187042789395
PWY5505LglutamateandLglutaminebiosynthesis,-0.0349335019795776,-0.0349335019795776
PWY561superpathwayofglyoxylatecycleandfattyaciddegradation,-0.03611061793637395,-0.03611061793637395
PWY5656mannosylglyceratebiosynthesisI,-0.03617863851448015,-0.036178638514480055
PWY5659GDPmannosebiosynthesis,-0.03264250959067385,-0.03264250959067385
PWY5667CDPdiacylglycerolbiosynthesisI,-0.0329873142805259,-0.0329873142805259
PWY5675nitratereductionVassimilatory,-0.03546630845274375,-0.0354663084527437
PWY5676acetylCoAfermentationtobutanoateII,-0.0362056995266663,-0.036205699526666246
PWY5686UMPbiosynthesisI,-0.0346730983601862,-0.0346730983601862
PWY5690TCAcycleIIplantsandfungi,-0.039434486471429456,-0.039434486471429456
PWY5695inosine5phosphatedegradation,-0.034158754600867855,-0.0341587546008679
PWY5723Rubiscoshunt,-0.03841145265508565,-0.03841145265508565
PWY57472methylcitratecycleII,-0.03589767195292895,-0.03589767195292895
PWY58372carboxy14naphthoquinolbiosynthesis,-0.03736184760439965,-0.0373618476043997
PWY5838superpathwayofmenaquinol8biosynthesisI,-0.0355190798155056,-0.03551907981550555
PWY5840superpathwayofmenaquinol7biosynthesis,-0.03489409609561285,-0.03489409609561295
PWY5845superpathwayofmenaquinol9biosynthesis,-0.035407181676145594,-0.035407181676145594
PWY5850superpathwayofmenaquinol6biosynthesis,-0.03764553325350525,-0.03764553325350525
PWY5855ubiquinol7biosynthesisearlydecarboxylation,-0.0374881297440467,-0.0374881297440467
PWY5860superpathwayofdemethylmenaquinol6biosynthesisI,-0.03766954862095445,-0.0376695486209545
PWY5861superpathwayofdemethylmenaquinol8biosynthesisI,-0.03605612131458315,-0.03605612131458315
PWY5862superpathwayofdemethylmenaquinol9biosynthesis,-0.03624149257754935,-0.03624149257754935
PWY5896superpathwayofmenaquinol10biosynthesis,-0.03759086035109735,-0.03759086035109735
PWY5897superpathwayofmenaquinol11biosynthesis,-0.034769509189925246,-0.03476950918992515
PWY5898superpathwayofmenaquinol12biosynthesis,-0.03476950918992515,-0.03476950918992515
PWY5899superpathwayofmenaquinol13biosynthesis,-0.03476950918992515,-0.034769509189925246
PWY5913partialTCAcycleobligateautotrophs,-0.0363384148101429,-0.0363384148101429
PWY5918superpathwayofhemebbiosynthesisfromglutamate,-0.038884358955466755,-0.038884358955466755
PWY5920superpathwayofhemebbiosynthesisfromglycine,-0.0380307164871978,-0.0380307164871978
PWY5941glycogendegradationII,-0.0319463278510354,-0.03194632785103535
PWY5971palmitatebiosynthesistypeIIfattyacidsynthase,-0.03646002481277365,-0.03646002481277365
PWY5973cisvaccenatebiosynthesis,-0.0337842025885449,-0.0337842025885449
PWY5981CDPdiacylglycerolbiosynthesisIII,-0.03550516744238395,-0.03550516744238395
PWY5989stearatebiosynthesisIIbacteriaandplants,-0.034630363921261995,-0.034630363921261995
PWY61215aminoimidazoleribonucleotidebiosynthesisI,-0.03807024895875295,-0.03807024895875295
PWY61225aminoimidazoleribonucleotidebiosynthesisII,-0.037241408503395204,-0.037241408503395204
PWY6123inosine5phosphatebiosynthesisI,-0.03257589782127255,-0.03257589782127255
PWY6124inosine5phosphatebiosynthesisII,-0.03225889925106415,-0.03225889925106415
PWY6125superpathwayofguanosinenucleotidesdenovobiosynthesisII,-0.035440059905813795,-0.03544005990581385
PWY6126superpathwayofadenosinenucleotidesdenovobiosynthesisII,-0.03460171982032615,-0.0346017198203261
PWY6143CMPpseudaminatebiosynthesis,-0.034735775489170645,-0.034735775489170645
PWY61476hydroxymethyldihydropterindiphosphatebiosynthesisI,-0.03425240805508765,-0.03425240805508765
PWY6151SadenosylLmethioninesalvageI,-0.039188973706058006,-0.039188973706058006
PWY6163chorismatebiosynthesisfrom3dehydroquinate,-0.03535784482967555,-0.03535784482967555
PWY6168flavinbiosynthesisIIIfungi,-0.0368867917805935,-0.03688679178059345
PWY621sucrosedegradationIIIsucroseinvertase,-0.03536316235333915,-0.03536316235333915
PWY622starchbiosynthesis,-0.0371796076413329,-0.0371796076413329
PWY6270isoprenebiosynthesisI,-0.0347126267520411,-0.0347126267520411
PWY6277superpathwayof5aminoimidazoleribonucleotidebiosynthesis,-0.037241408503395204,-0.037241408503395204
PWY6282palmitoleatebiosynthesisIfrom5Zdodec5enoate,-0.034453165963674745,-0.034453165963674745
PWY6284superpathwayofunsaturatedfattyacidsbiosynthesisEcoli,-0.03737249443025055,-0.03737249443025055
PWY6285superpathwayoffattyacidsbiosynthesisEcoli,-0.03537598669101255,-0.0353759866910126
PWY6292superpathwayofLcysteinebiosynthesismammalian,-0.0347536315279012,-0.0347536315279012
PWY6293superpathwayofLcysteinebiosynthesisfungi,-0.03705871714177725,-0.03705871714177725
PWY6305superpathwayofputrescinebiosynthesis,-0.03335137073145175,-0.03335137073145175
PWY6317DgalactosedegradationILeloirpathway,-0.0364422485050956,-0.0364422485050956
PWY6353purinenucleotidesdegradationIIaerobic,-0.03832529278436775,-0.03832529278436775
