,Age & BMI,"HRV
(average of nights)"
depressed_hopeless_fortnight,0.011568904858995224,0.011568904858995224
depressed_longest_period_weeks,0.025073765668147188,0.025073765668147188
depressed_whole_week,0.01383363573898113,0.01383363573898113
depressed_whole_week_periods,0.020562781401869044,0.020616190245520236
family_relationship_satisfaction,0.013168564512323146,0.013168564512323146
fed-up_often,0.012644954413606952,0.012644954413606952
feeling_lonley_often,0.015046843336220353,0.015046843336220353
fidgety_or_restless_fortnight,0.011599228374318179,0.011599228374318179
financial_situation_satisfaction,0.014541842118130548,0.015174092662236235
friendships_satisfaction,0.0159443578059971,0.0159443578059971
happiness_level,0.012796946958430857,0.012796946958430857
health_satisfaction,0.004251580379411527,0.004931935869641634
high_irritable_longest_period_duration,0.023507259281764278,0.030455250475752624
high_irritable_state,0.028904726407161477,0.028904726407161446
high_irritable_state_caused_problems,0.056266959819937026,0.0740461482634823
hyper_least_two_days,0.014334777862992044,0.014334777862992027
irritable_person,0.014467753469589159,0.014467753469589159
irritablilty_leading_to_argumens,0.01379917304570594,0.01379917304570594
little_interest_or_pleasure_fortnight,0.025550822660463372,0.025550822660463372
miserable_no_reason,0.013193454985181364,0.013193454985181393
mood_swings,0.012587609443304363,0.012587609443304363
nerves_anxiety_tension_depression_doctor,0.011984387322941456,0.011984387322941456
nerves_anxiety_tension_depression_psychiatrist,0.012334702436419018,0.012334702436419018
nervous_person,0.013567884632527814,0.013567884632527814
risks_taker,0.012651374273813581,0.012651374273813581
suffer_nerves,0.015304970171162419,0.01530497017116241
tense_or_highly_strung,0.015832134204484198,0.015832134204484198
tired_or_little_energy_fortnight,0.014293635961297915,0.014126868842485377
troubled_by_guilt,0.010714565162460967,0.010714565162460984
unenjoyment_uninterested_period_duration_weeks,0.03397509508907701,0.03397509508907701
unenjoyment_uninterested_periods_number,0.026838278755186733,0.026838278755186733
unenjoyment_uninterested_whole_week,0.015351390312804606,0.015351390312804606
work_satisfaction,0.005845827838139262,0.00583024005631817
worrier,0.014558225664450966,0.014558225664450966
worry_long_after_embarrassment,0.014421920577165433,0.014421920577165433
rds_score,0.0026442489983200704,0.0040084294112815305
