,Age & BMI,"HRV
(average of nights)"
depressed_hopeless_fortnight,0.012708058055702506,0.012708058055702506
depressed_longest_period_weeks,0.030913753109960588,0.030913753109960588
depressed_whole_week,0.013494712932997362,0.013494712932997362
depressed_whole_week_periods,0.02661282107468792,0.02661282107468792
family_relationship_satisfaction,0.014833876401683333,0.014833876401683333
fed-up_often,0.011077986045136943,0.011077986045136936
feeling_lonley_often,0.011264297067581044,0.011264297067581044
fidgety_or_restless_fortnight,0.012241113950333575,0.012241113950333575
financial_situation_satisfaction,0.014448954264090794,0.014448954264090794
friendships_satisfaction,0.016245933703819385,0.0162880305323519
happiness_level,0.012482688333136257,0.012482688333136257
health_satisfaction,0.0035549250748586224,0.0038733403943421087
high_irritable_longest_period_duration,0.03570920131842441,0.035704224741119395
high_irritable_state,0.026710648701828224,0.026710648701828224
high_irritable_state_caused_problems,0.045900003694248764,0.045900003694248764
hyper_least_two_days,0.01386004375302144,0.01386004375302148
irritable_person,0.010356009327490995,0.01035600932749098
irritablilty_leading_to_argumens,0.013378945691418773,0.013378945691418773
little_interest_or_pleasure_fortnight,0.011322056932089599,0.011322056932089599
miserable_no_reason,0.016690568779802375,0.016690568779802375
mood_swings,0.011467972629873651,0.011467972629873651
nerves_anxiety_tension_depression_doctor,0.013997160302748494,0.013997160302748494
nerves_anxiety_tension_depression_psychiatrist,0.013480521898905608,0.013480521898905608
nervous_person,0.013005341260450083,0.013005341260450083
risks_taker,0.01507607048529007,0.01507607048529007
suffer_nerves,0.017929404092003522,0.017929404092003522
tense_or_highly_strung,0.012612803180312701,0.012612803180312701
tired_or_little_energy_fortnight,0.014586714015321483,0.0145867113668562
troubled_by_guilt,0.014346250438182138,0.014346250438182138
unenjoyment_uninterested_period_duration_weeks,0.042134859126938755,0.042134859126938755
unenjoyment_uninterested_periods_number,0.031827840433940144,0.031827840433940144
unenjoyment_uninterested_whole_week,0.01397686544665421,0.01397686544665421
work_satisfaction,0.011109152312742223,0.010978642543340354
worrier,0.012428604221494746,0.012428604221494746
worry_long_after_embarrassment,0.01403802768379302,0.014038027683793001
rds_score,0.003787207629626982,0.005535058189653477
