,"Age, BMI & VAT","Sleep Quality
(average of nights)"
r_ms_aVR,0.015014289640678,0.0918872201660791
r_mv_aVR,0.00608865981071155,0.07858656641620826
from_l_thigh_to_l_ankle_pwv,0.2359543077869433,0.28534187294800845
s_mv_V1,0.03639460375213385,0.0731283646588071
q_ms_aVR,0.0195696046772419,0.055588042866425005
participant_id,0.03210773079425205,0.06669572805823965
l_brachial_index,0.00026460062882410003,0.02958829880064335
from_r_thigh_to_r_ankle_pwv,0.14670753855924085,0.17443615528143755
q_ms_I,0.00244919773751045,0.0267580165937956
j_mv_V3,0.0448114255462035,0.06882555558037559
r_ms_II,0.009162281693196949,0.0240883843090372
r_ms_V3,0.015177739805113399,0.0289427472769934
p_mv_aVR,0.0003500678284528,0.0135807957386635
t_mv_I,0.16830483793293738,0.1806249286075691
