,Age & BMI,"HRV
(average of nights)"
index,-0.0108313094365889,-0.040030228306180096
adrr,0.12993713598025908,0.08760757492180604
COGI,0.1776061119751694,0.0837200052124212
cv,0.0787606241605914,0.0667235361868859
ea1c,0.19053314661650367,0.1259207596334116
gmi,0.1905331481264809,0.1259207758187182
grade,0.05038879813232465,0.01512980591409335
grade_eugly,0.11194423107638415,0.0605272178528551
grade_hyper,0.14616633858553058,0.09308206677328726
grade_hypo,0.1899143277178919,0.105628593786965
hbgi,0.0550749398386355,0.04049205975732535
lbgi,0.1880059814784527,0.1101606757809515
hyper_index,0.02807766114575115,0.0315544583543082
hypo_index,0.13157746653456864,0.0552871962224177
igc,0.13022805697599316,0.05592283859289625
iqr,0.1344219060149413,0.1128302816772894
j_index,0.14951313810435635,0.08928028069682645
m_value,0.04464424943469135,0.0110691203371774
MAD,0.13493507217529122,0.10498454132722196
mage,0.01129640158438975,0.013840385393378899
above_140,0.1177323253557102,0.07493606620713145
above_180,0.01333226586744735,0.035058612511548196
below_54,0.04725976507197855,-0.0076291942186322
below_70,0.14550920617058083,0.0758517766451811
in_range_63_140,0.044633835828279955,0.016677661353474198
in_range_70_180,0.14076038128667714,0.0678462544131945
range,0.0300469030060692,0.01891032976291765
sd,0.06893771829274994,0.05213061878530095
Min,0.14409023717004485,
1stQu,0.19506103803582855,
Median,0.1911673792263007,0.1275420132407059
Mean,0.19053314547880035,0.12592076449224826
3rdQu,0.19071022527525744,
Max,0.03486320403030345,
Conga,0.050858592503418704,0.037304231891400905
GVP,0.1337048549283317,0.0711924524317102
MODD,0.0685584493958067,0.06445899436162819
SDRoc,0.13214909033269284,
CV_Measures_Mean,0.13130151161516465,0.11823025308632626
CV_Measures_SD,-0.05159009639050885,-0.004916605682472
AUC,0.1904877583191088,0.1220425120130772
MAG,0.15009916228885933,0.10871261749659564
SdW,0.14187144945120767,0.11498462798225789
SdHHMM,0.23820000529997315,0.1709061592232074
SdWSH,0.1266603289022653,0.0932398690447869
SdDM,-0.01742495933975015,0.0062066934250764
SdB,0.0047350490921276,0.01841672264500575
SdBDM,0.06539531893598945,0.05487755164625445
above_200,-0.0036100156370628,0.02342442496361235
bt__hba1c,0.3270446053972953,0.26463968260931214
bt__glucose,0.26344819244093753,0.19815609455417654
Min.,,0.074453438559787
1st Qu.,,0.13121531996674615
3rd Qu.,,0.1333372821758722
Max.,,0.0349742663192728
SD.Roc,,0.0716497058368805
